,scrape_id,host_since,host_listings_count,host_verifications,host_identity_verified,neighbourhood_group_cleansed,longitude,bathrooms,beds,minimum_nights,minimum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,calendar_updated,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_private_rooms,reviews_per_month
13683,20241200000000.0,21/08/19,1.0,"['email', 'phone']",f,,151.2687659,1.0,1.0,1,1,365,1.0,,0,0,08/12/24,0,,,,,1,0,
13684,20241200000000.0,21/11/12,1.0,"['email', 'phone']",t,,151.28703680485438,1.0,1.0,30,30,90,30.0,,17,43,08/12/24,0,,,,,1,0,
13685,20241200000000.0,19/10/21,9.0,"['email', 'phone', 'work_email']",t,,151.2828645,,,1,50,365,50.0,,0,0,08/12/24,9,5.0,4.67,5.0,4.78,9,0,2.55
13686,20241200000000.0,21/08/16,3.0,"['email', 'phone', 'work_email']",t,,151.26997022700712,,,3,2,13,2.3,,0,0,08/12/24,1,5.0,4.0,5.0,4.0,3,2,0.17
13687,20241200000000.0,31/08/15,1.0,"['email', 'phone']",t,,151.32762315230397,0.0,1.0,2,2,365,2.0,,10,67,08/12/24,6,5.0,5.0,5.0,5.0,1,0,1.1
13688,20241200000000.0,24/10/16,75.0,"['email', 'phone', 'work_email']",t,,151.28381,1.0,2.0,2,2,45,2.1,,14,50,08/12/24,8,4.63,4.88,4.88,4.5,66,0,2.96
13689,20241200000000.0,24/10/16,75.0,"['email', 'phone', 'work_email']",t,,151.28415,1.0,2.0,2,1,45,2.1,,12,44,08/12/24,4,4.5,4.75,4.75,4.5,66,0,0.85
13690,20241200000000.0,26/08/17,1.0,"['email', 'phone']",t,,150.96368,1.0,1.0,1,1,1125,1.0,,21,81,08/12/24,14,4.93,4.86,5.0,4.93,1,1,2.78
13691,20241200000000.0,14/05/14,2.0,"['email', 'phone']",t,,151.27027168413082,1.0,1.0,2,1,365,2.0,,5,13,08/12/24,19,4.95,5.0,4.95,5.0,2,0,3.11
13692,20241200000000.0,24/10/16,75.0,"['email', 'phone', 'work_email']",t,,151.2843827,1.0,1.0,2,1,45,2.1,,8,42,08/12/24,2,5.0,5.0,5.0,5.0,66,0,0.92
13693,20241200000000.0,19/03/16,3.0,"['email', 'phone']",t,,151.19815,,,2,1,14,2.0,,1,4,08/12/24,27,4.93,4.96,5.0,4.96,3,2,7.17
13694,20241200000000.0,02/06/23,18.0,['phone'],t,,151.2123279,1.0,0.0,5,5,100,5.8,,11,52,08/12/24,0,,,,,16,2,
13695,20241200000000.0,28/05/18,25.0,"['email', 'phone']",t,,151.29729,2.5,3.0,2,2,3,3.1,,20,66,08/12/24,15,4.73,4.87,4.67,4.67,21,0,2.74
13696,20241200000000.0,16/06/16,4.0,"['email', 'phone']",t,,151.1531765135966,1.0,1.0,2,1,1125,2.0,,10,44,08/12/24,20,4.55,4.35,4.85,4.5,4,4,3.3
13697,20241200000000.0,24/02/13,78.0,"['email', 'phone']",t,,151.20372,1.5,5.0,2,1,365,2.0,,2,19,08/12/24,38,4.76,4.81,4.89,4.86,64,0,6.26
13698,20241200000000.0,21/11/11,23.0,"['email', 'phone']",t,,150.9127695803157,1.0,3.0,1,1,365,1.0,,30,90,08/12/24,5,4.4,4.4,4.6,4.2,14,0,0.81
13699,20241200000000.0,27/05/14,63.0,"['email', 'phone']",t,,151.27167,1.0,1.0,14,21,365,86.1,,23,23,08/12/24,0,,,,,59,0,
13700,20241200000000.0,30/09/16,9.0,"['email', 'phone']",t,,150.8782705,,,1,1,365,1.0,,6,65,08/12/24,1,5.0,5.0,5.0,5.0,8,6,0.48
13701,20241200000000.0,22/03/18,1.0,['phone'],t,,151.16843,1.0,0.0,28,28,1125,28.0,,0,7,08/12/24,1,5.0,4.0,5.0,5.0,1,0,0.28
13702,20241200000000.0,07/10/23,2.0,['phone'],t,,150.7751774,1.0,4.0,1,1,30,1.0,,27,87,08/12/24,1,5.0,5.0,5.0,5.0,1,0,1.0
13703,20241200000000.0,19/04/18,82.0,"['email', 'phone']",t,,151.1237,1.0,1.0,2,2,365,2.0,,26,79,08/12/24,1,5.0,4.0,5.0,4.0,76,0,1.0
13704,20241200000000.0,21/01/24,29.0,"['email', 'phone']",t,,151.20358,2.0,4.0,1,1,365,2.9,,26,83,08/12/24,18,5.0,5.0,5.0,5.0,24,0,2.95
13705,20241200000000.0,27/05/24,1.0,"['email', 'phone']",t,,151.27863,1.0,1.0,2,2,21,2.1,,7,54,08/12/24,23,4.96,5.0,5.0,4.96,1,0,3.79
13706,20241200000000.0,27/05/24,1.0,"['email', 'phone']",t,,151.23068,1.0,0.0,5,5,365,5.0,,24,84,08/12/24,0,,,,,1,0,
13707,20241200000000.0,24/11/14,1.0,"['email', 'phone']",t,,151.197632,2.0,2.0,2,1,1125,2.0,,9,25,08/12/24,33,4.85,4.73,4.94,4.73,1,0,5.82
13708,20241200000000.0,09/09/19,1.0,"['email', 'phone', 'work_email']",t,,151.26185,1.5,2.0,7,7,180,7.0,,0,0,08/12/24,0,,,,,1,0,
13709,20241200000000.0,12/10/21,48.0,"['email', 'phone']",t,,151.2575247,1.0,1.0,1,1,365,1.0,,14,28,08/12/24,3,4.67,4.33,4.67,3.67,33,1,0.54
13710,20241200000000.0,21/10/22,78.0,"['email', 'phone']",t,,150.8849935,2.5,5.0,1,1,365,4.5,,16,73,08/12/24,9,4.56,4.89,5.0,4.67,53,0,1.53
13711,20241200000000.0,08/10/16,1.0,"['email', 'phone']",t,,151.07182,2.0,2.0,2,2,30,2.3,,8,60,08/12/24,3,5.0,5.0,5.0,5.0,1,0,0.5
13712,20241200000000.0,19/04/11,1.0,"['email', 'phone', 'work_email']",t,,151.28106,2.0,0.0,5,4,365,5.0,,13,13,08/12/24,0,,,,,1,0,
13713,20241200000000.0,20/10/16,1.0,"['email', 'phone']",t,,151.2252459,1.0,1.0,2,2,365,2.0,,3,5,08/12/24,15,4.93,5.0,5.0,5.0,1,0,2.74
13714,20241200000000.0,23/10/22,4.0,"['email', 'phone']",t,,151.08886,2.0,3.0,2,1,1125,2.9,,3,27,08/12/24,42,4.93,4.93,4.98,4.86,4,0,6.77
13715,20241200000000.0,16/10/22,1.0,"['email', 'phone']",t,,151.2394301220775,3.5,6.0,2,1,365,2.0,,1,46,08/12/24,0,,,,,1,0,
13716,20241200000000.0,07/03/24,28.0,"['email', 'phone']",t,,151.09546621141297,3.0,6.0,1,1,365,3.0,,16,76,08/12/24,17,5.0,5.0,5.0,5.0,21,0,3.19
13717,20241200000000.0,21/01/24,29.0,"['email', 'phone']",t,,151.2117,1.0,1.0,1,1,365,2.9,,16,70,08/12/24,17,5.0,5.0,5.0,4.88,24,0,2.88
13718,20241200000000.0,28/06/12,2.0,"['email', 'phone']",t,,151.2611328,1.0,1.0,2,1,30,2.0,,10,31,08/12/24,8,5.0,5.0,5.0,4.88,2,1,1.3
13719,20241200000000.0,14/10/18,2.0,"['email', 'phone']",t,,151.19888790366835,1.0,1.0,3,1,365,3.0,,13,28,08/12/24,9,5.0,4.89,5.0,4.89,2,2,1.55
13720,20241200000000.0,20/10/16,37.0,"['email', 'phone']",t,,151.31799199062144,3.0,5.0,1,1,2,2.5,,6,31,08/12/24,0,,,,,37,0,
13721,20241200000000.0,11/01/20,41.0,"['email', 'phone']",t,,151.07353,2.0,2.0,4,4,4,4.0,,21,61,08/12/24,7,5.0,5.0,5.0,5.0,41,0,1.14
13722,20241200000000.0,06/01/15,30.0,"['email', 'phone']",t,,151.07899824219095,1.0,2.0,3,3,21,3.0,,6,47,08/12/24,18,4.89,4.72,5.0,4.94,30,0,2.92
13723,20241200000000.0,28/05/17,76.0,"['email', 'phone']",t,,151.10048139882193,2.0,3.0,5,1,365,3.3,,18,51,08/12/24,17,4.71,4.47,4.82,4.47,65,0,2.79
13724,20241200000000.0,28/06/16,1.0,"['email', 'phone']",t,,151.26976,2.0,2.0,7,7,20,7.0,,4,45,08/12/24,0,,,,,1,0,
13725,20241200000000.0,04/03/17,1.0,"['email', 'phone']",f,,151.31514,,,1,4,21,4.0,,0,0,08/12/24,0,,,,,1,0,
13726,20241200000000.0,13/02/18,30.0,"['email', 'phone']",t,,151.31971269154053,2.0,4.0,5,5,20,5.0,,0,19,08/12/24,0,,,,,24,0,
13727,20241200000000.0,31/01/16,40.0,"['email', 'phone', 'work_email']",t,,151.2737628,1.5,4.0,1,2,365,3.9,,1,5,08/12/24,5,4.8,5.0,5.0,4.8,37,0,1.7
13728,20241200000000.0,06/01/15,30.0,"['email', 'phone']",t,,151.2023576,2.0,4.0,4,2,15,4.0,,3,11,08/12/24,5,5.0,4.8,5.0,5.0,30,0,0.82
13729,20241200000000.0,06/10/20,1.0,"['email', 'phone']",t,,151.2708955,,,14,14,46,14.0,,0,0,08/12/24,0,,,,,1,0,
13730,20241200000000.0,23/08/14,5.0,"['email', 'phone']",t,,151.20529,,,2,1,7,2.0,,1,2,08/12/24,2,5.0,5.0,5.0,5.0,4,3,0.37
13731,20241200000000.0,20/11/16,14.0,['phone'],t,,151.20967,1.0,0.0,2,1,365,2.4,,0,0,08/12/24,11,4.45,4.36,4.91,4.55,11,5,1.8
13732,20241200000000.0,28/11/13,1.0,"['email', 'phone']",t,,151.1912341850182,,,3,3,43,3.0,,0,0,08/12/24,1,5.0,5.0,5.0,5.0,1,0,0.24
13733,20241200000000.0,28/05/17,76.0,"['email', 'phone']",t,,151.18823604727146,1.0,3.0,5,1,365,4.9,,20,80,08/12/24,2,4.5,4.5,4.0,4.0,65,0,0.36
13734,20241200000000.0,29/12/12,1.0,"['email', 'phone']",t,,150.8394655,1.0,1.0,3,2,1125,2.3,,19,79,08/12/24,19,5.0,5.0,5.0,4.95,1,1,3.13
13735,20241200000000.0,28/10/18,1.0,"['email', 'phone']",t,,151.1799283325672,2.0,2.0,2,2,1125,2.0,,11,38,08/12/24,24,4.63,4.33,4.79,4.67,1,0,4.93
13736,20241200000000.0,09/11/16,8.0,"['email', 'phone', 'work_email']",t,,151.0743945,2.0,3.0,2,1,365,3.9,,9,46,08/12/24,2,4.5,5.0,5.0,4.5,6,0,0.61
13737,20241200000000.0,14/04/23,59.0,"['email', 'phone']",t,,151.20221725546267,1.0,2.0,1,1,365,1.0,,13,73,08/12/24,13,4.85,4.77,4.69,4.77,53,0,2.48
13738,20241200000000.0,27/01/24,1.0,"['email', 'phone']",t,,150.9078255154216,1.0,2.0,2,2,365,2.0,,23,83,08/12/24,12,4.5,4.83,4.92,4.75,1,0,1.93
13739,20241200000000.0,14/04/23,59.0,"['email', 'phone']",t,,151.19843,1.0,1.0,1,1,365,1.0,,26,86,08/12/24,10,5.0,4.6,5.0,4.8,53,0,1.59
13740,20241200000000.0,05/06/13,2.0,"['email', 'phone', 'work_email']",t,,151.2388241,1.0,1.0,2,2,1125,2.1,,13,67,08/12/24,0,,,,,2,0,
13741,20241200000000.0,28/03/23,4.0,"['email', 'phone']",t,,151.10160686041843,3.0,5.0,2,2,365,2.0,,20,80,08/12/24,9,4.11,4.44,4.11,3.78,4,0,1.48
13742,20241200000000.0,12/10/21,48.0,"['email', 'phone']",t,,151.1798881,1.0,2.0,1,1,365,1.3,,18,78,08/12/24,4,5.0,5.0,4.75,4.75,33,1,0.67
13743,20241200000000.0,27/05/24,1.0,['phone'],t,,150.73219,2.5,6.0,2,1,1,2.0,,13,64,08/12/24,15,4.93,4.87,4.93,4.8,1,0,2.81
13744,20241200000000.0,14/03/18,47.0,"['email', 'phone']",t,,151.22535493421492,2.0,4.0,2,2,365,2.3,,6,52,08/12/24,8,4.38,4.0,4.63,4.25,44,0,1.31
13745,20241200000000.0,14/03/15,1.0,"['email', 'phone']",t,,151.19722767168005,,,7,7,90,7.1,,6,6,08/12/24,0,,,,,1,0,
13746,20241200000000.0,06/12/22,2.0,['phone'],t,,151.06633,1.0,1.0,1,1,365,1.0,,0,37,08/12/24,3,3.33,2.67,3.67,3.33,2,2,0.5
13747,20241200000000.0,19/04/24,1.0,"['email', 'phone']",t,,151.28052,1.0,2.0,2,2,365,2.1,,4,8,08/12/24,1,5.0,5.0,5.0,5.0,1,0,0.29
13748,20241200000000.0,11/12/14,76.0,"['email', 'phone', 'work_email']",t,,151.31828433215213,2.0,4.0,2,2,2,4.2,,8,59,08/12/24,1,5.0,5.0,5.0,4.0,70,0,0.47
13749,20241200000000.0,24/12/15,4.0,['phone'],f,,151.23095020070045,,,2,2,30,2.0,,0,0,08/12/24,0,,,,,4,2,
13750,20241200000000.0,19/04/18,82.0,"['email', 'phone']",t,,151.2092497338997,,,2,2,365,2.0,,0,0,08/12/24,3,4.67,4.67,4.0,4.67,76,0,0.51
13751,20241200000000.0,25/08/19,180.0,"['email', 'phone']",t,,151.1493771,2.0,1.0,1,1,89,2.9,,27,87,08/12/24,1,5.0,5.0,5.0,5.0,173,162,0.81
13752,20241200000000.0,25/08/19,180.0,"['email', 'phone']",t,,151.148922,2.0,1.0,2,1,365,2.9,,28,88,08/12/24,5,3.8,3.8,3.8,3.8,173,162,0.93
13753,20241200000000.0,15/12/23,25.0,"['email', 'phone']",t,,151.1965775,,,21,10,365,20.9,,12,21,08/12/24,2,5.0,4.0,5.0,4.0,24,0,0.37
13754,20241200000000.0,10/12/12,2.0,"['email', 'phone', 'work_email']",t,,151.26703,,,3,3,365,3.0,,0,0,08/12/24,10,4.9,5.0,5.0,4.8,1,1,2.48
13755,20241200000000.0,25/08/19,180.0,"['email', 'phone']",t,,151.202007,1.0,1.0,1,1,89,2.9,,26,83,08/12/24,6,3.83,4.5,4.83,3.83,173,162,1.0
13756,20241200000000.0,27/05/24,1.0,"['email', 'phone']",f,,151.10548,2.0,4.0,7,7,45,7.0,,0,0,08/12/24,0,,,,,1,0,
13757,20241200000000.0,02/05/19,1.0,"['email', 'phone']",t,,151.25319193385113,1.0,1.0,3,3,90,3.0,,8,49,08/12/24,2,5.0,4.0,5.0,5.0,1,0,2.0
13758,20241200000000.0,23/04/17,1.0,"['email', 'phone']",t,,151.25393,1.0,1.0,2,2,365,2.2,,18,55,08/12/24,24,4.88,4.79,5.0,4.67,1,0,4.62
13759,20241200000000.0,15/12/23,25.0,"['email', 'phone']",t,,151.1939726,2.0,0.0,12,12,365,12.0,,17,17,08/12/24,0,,,,,24,0,
13760,20241200000000.0,22/08/12,20.0,"['email', 'phone', 'work_email']",t,,151.19566774913068,1.0,2.0,1,1,365,5.5,,4,57,08/12/24,17,4.82,5.0,4.94,4.65,17,0,3.17
13761,20241200000000.0,24/01/18,62.0,"['email', 'phone', 'work_email']",t,,151.19063124559236,1.0,4.0,3,1,365,4.5,,8,63,08/12/24,19,4.84,4.68,4.95,4.74,35,2,3.35
13762,20241200000000.0,15/12/23,25.0,"['email', 'phone']",t,,151.1963505,2.0,0.0,8,8,365,8.0,,5,19,08/12/24,1,5.0,5.0,5.0,5.0,24,0,0.17
13763,20241200000000.0,18/12/19,3.0,"['email', 'phone']",t,,151.19765,1.0,1.0,1,1,365,1.0,,24,79,08/12/24,4,4.0,3.75,4.25,3.75,3,3,4.0
13764,20241200000000.0,21/10/22,78.0,"['email', 'phone']",t,,151.146191,,,90,90,90,90.0,,10,70,08/12/24,9,4.56,4.0,4.89,4.22,53,0,1.48
13765,20241200000000.0,23/01/18,1.0,"['email', 'phone']",t,,150.8611984,1.0,1.0,1,1,365,1.2,,16,76,08/12/24,18,4.89,5.0,4.89,4.89,1,0,3.31
13766,20241200000000.0,05/06/13,28.0,"['email', 'phone', 'work_email']",t,,151.22569,1.0,1.0,7,7,365,7.0,,14,62,08/12/24,7,4.71,4.71,4.57,4.43,24,0,1.59
13767,20241200000000.0,25/01/24,2.0,"['email', 'phone']",t,,151.22446,1.0,1.0,2,2,365,2.0,,4,9,08/12/24,5,4.4,4.2,4.2,4.2,2,0,1.39
13768,20241200000000.0,13/02/18,30.0,"['email', 'phone']",t,,151.31867,3.0,5.0,2,2,20,2.2,,12,61,08/12/24,7,5.0,5.0,5.0,5.0,24,0,1.98
13769,20241200000000.0,10/12/19,1.0,['phone'],t,,151.2002583,1.0,1.0,5,5,90,5.0,,3,15,08/12/24,27,4.89,4.81,4.93,4.78,1,0,4.74
13770,20241200000000.0,14/02/17,11.0,"['email', 'phone']",t,,151.10019142227503,1.0,1.0,1,1,365,1.0,,19,61,08/12/24,2,5.0,5.0,5.0,5.0,11,11,0.33
13771,20241200000000.0,20/06/16,7.0,"['email', 'phone']",t,,150.86029698685502,1.0,1.0,2,2,365,2.0,,4,64,08/12/24,0,,,,,7,7,
13772,20241200000000.0,03/06/24,1.0,"['email', 'phone']",t,,151.25705,2.0,3.0,5,5,365,5.0,,5,7,08/12/24,0,,,,,1,0,
13773,20241200000000.0,19/06/23,5.0,"['email', 'phone']",t,,151.17744718447528,,,90,90,365,90.0,,0,0,08/12/24,2,4.5,4.0,4.5,4.5,4,0,0.4
13774,20241200000000.0,17/12/18,17.0,"['email', 'phone']",t,,151.2066297269836,1.0,0.0,1,1,365,2.6,,0,26,08/12/24,8,5.0,5.0,5.0,4.88,17,0,2.89
13775,20241200000000.0,11/10/19,129.0,"['email', 'phone']",t,,151.0734271194617,2.0,2.0,2,2,365,2.0,,30,90,08/12/24,7,4.86,4.83,4.83,4.5,106,0,1.24
13776,20241200000000.0,20/11/16,14.0,['phone'],t,,151.12462,,,3,3,365,3.0,,1,3,08/12/24,6,3.83,3.67,4.83,4.0,11,5,1.36
13777,20241200000000.0,17/03/23,1.0,['phone'],t,,151.10428341004177,1.0,1.0,1,1,90,1.0,,21,79,08/12/24,0,,,,,1,0,
13778,20241200000000.0,26/08/16,105.0,"['email', 'phone']",t,,151.13334,1.0,2.0,1,1,365,1.0,,12,65,08/12/24,8,4.75,4.63,4.75,4.88,101,15,1.32
13779,20241200000000.0,30/06/17,4.0,"['email', 'phone']",t,,151.21618862818246,1.5,2.0,2,2,1125,2.1,,22,82,08/12/24,2,5.0,5.0,5.0,5.0,2,0,0.41
13780,20241200000000.0,16/06/16,4.0,"['email', 'phone']",t,,151.15213,,,1,1,180,1.0,,0,0,08/12/24,3,4.33,5.0,5.0,5.0,4,4,0.49
13781,20241200000000.0,15/10/23,2.0,"['email', 'phone']",t,,151.2174177,1.0,2.0,3,3,1125,6.7,,10,12,08/12/24,12,5.0,5.0,5.0,5.0,1,0,2.42
13782,20241200000000.0,26/04/10,51.0,"['email', 'phone']",t,,151.26907,3.0,4.0,7,5,365,6.9,,15,25,08/12/24,0,,,,,47,0,
13783,20241200000000.0,04/04/24,1.0,"['email', 'phone']",t,,150.9634403,1.5,0.0,1,1,365,1.0,,0,0,08/12/24,12,4.08,4.0,4.67,4.17,1,0,1.97
13784,20241200000000.0,23/03/19,13.0,"['email', 'phone']",t,,151.16736,1.0,1.0,1,1,1125,1.0,,17,60,08/12/24,33,4.73,4.85,4.97,4.79,13,5,5.41
13785,20241200000000.0,25/08/19,180.0,"['email', 'phone']",t,,151.03601,2.0,2.0,4,1,365,2.9,,10,67,08/12/24,9,3.89,4.0,4.11,4.11,173,162,1.41
13786,20241200000000.0,16/11/17,2.0,['phone'],t,,151.10366,1.0,1.0,1,1,1125,1.0,,23,78,08/12/24,0,,,,,1,0,
13787,20241200000000.0,11/01/20,41.0,"['email', 'phone']",t,,151.1803823,2.0,5.0,4,3,1125,4.0,,24,84,08/12/24,3,5.0,5.0,5.0,5.0,41,0,0.61
13788,20241200000000.0,17/06/16,9.0,"['email', 'phone', 'work_email']",t,,151.1540849,,,2,2,90,2.0,,2,2,08/12/24,9,4.56,4.67,4.78,4.67,8,0,1.75
13789,20241200000000.0,25/05/17,82.0,"['email', 'phone']",t,,151.1508853583295,1.0,1.0,2,1,26,2.0,,4,14,08/12/24,2,5.0,5.0,5.0,5.0,4,0,0.58
13790,20241200000000.0,25/11/14,2.0,"['email', 'phone']",t,,151.20560305562216,,,1,1,365,1.0,,0,0,08/12/24,0,,,,,2,1,
13791,20241200000000.0,24/02/13,78.0,"['email', 'phone']",t,,151.20506,1.0,2.0,2,1,365,2.0,,3,25,08/12/24,20,4.7,4.6,4.8,4.65,64,0,3.41
13792,20241200000000.0,25/08/19,180.0,"['email', 'phone']",t,,151.148922,2.0,1.0,2,1,365,2.9,,10,70,08/12/24,9,4.44,4.22,4.33,4.22,173,162,1.65
13793,20241200000000.0,19/10/15,11.0,"['email', 'phone']",t,,151.074754,1.0,2.0,2,1,365,66.0,,10,44,08/12/24,4,5.0,5.0,5.0,5.0,9,0,1.38
13794,20241200000000.0,19/04/18,82.0,"['email', 'phone']",t,,151.21361,2.0,2.0,2,2,365,2.0,,1,10,08/12/24,2,5.0,4.5,5.0,4.5,76,0,0.77
13795,20241200000000.0,21/11/11,23.0,"['email', 'phone']",t,,150.91236,1.0,5.0,1,1,365,1.0,,24,84,08/12/24,1,5.0,5.0,5.0,5.0,14,0,0.18
13796,20241200000000.0,09/11/23,1.0,['phone'],t,,151.2016772,1.5,1.0,1,1,730,1.0,,6,31,08/12/24,56,4.75,4.82,4.8,4.82,1,0,9.18
13797,20241200000000.0,05/01/20,51.0,"['email', 'phone']",t,,151.2151326,1.0,2.0,2,1,365,1.4,,9,38,08/12/24,19,4.84,4.58,4.79,4.47,26,0,3.48
13798,20241200000000.0,01/10/12,49.0,"['email', 'phone']",t,,151.16303,2.0,3.0,3,3,45,3.0,,7,7,08/12/24,3,4.67,4.67,5.0,4.67,44,0,1.43
13799,20241200000000.0,10/10/23,4.0,"['email', 'phone']",t,,151.2003612540077,2.0,3.0,1,1,365,14.8,,0,6,08/12/24,40,4.9,4.85,4.83,4.83,4,0,6.59
13800,20241200000000.0,23/10/14,1.0,"['email', 'phone']",f,,151.1065899,1.5,2.0,1,1,1125,1.0,,2,29,08/12/24,57,4.96,4.95,4.98,4.98,1,0,10.43
13801,20241200000000.0,20/04/22,17.0,['phone'],t,,151.2037548,2.0,2.0,2,2,365,2.0,,14,60,08/12/24,2,5.0,5.0,5.0,5.0,16,0,0.38
13802,20241200000000.0,15/10/23,18.0,"['email', 'phone']",f,,151.19375,1.0,1.0,1,1,365,1.0,,0,37,08/12/24,1,5.0,5.0,5.0,5.0,18,18,0.16
13803,20241200000000.0,15/10/23,18.0,"['email', 'phone']",f,,151.19541927546118,2.0,2.0,2,2,365,9.5,,2,35,08/12/24,8,4.5,4.5,4.88,4.5,18,18,2.4
13804,20241200000000.0,29/05/24,1.0,['phone'],t,,151.2826367,2.0,4.0,21,21,60,21.0,,13,73,08/12/24,0,,,,,1,0,
13805,20241200000000.0,25/04/19,60.0,"['email', 'phone']",t,,151.1013087630272,3.0,4.0,1,3,365,18.3,,13,60,08/12/24,6,5.0,4.83,5.0,5.0,54,0,1.28
13806,20241200000000.0,08/10/21,12.0,"['phone', 'work_email']",t,,151.28904787488756,1.0,2.0,3,2,365,2.0,,18,71,08/12/24,11,4.82,4.82,5.0,4.64,2,0,2.05
13807,20241200000000.0,19/05/14,115.0,"['email', 'phone', 'work_email']",t,,151.29421513430088,2.0,2.0,15,3,365,12.6,,5,5,08/12/24,0,,,,,111,0,
13808,20241200000000.0,23/02/17,1.0,"['email', 'phone']",t,,151.17198,1.5,3.0,2,2,365,2.0,,9,25,08/12/24,11,5.0,5.0,5.0,5.0,1,0,1.83
13809,20241200000000.0,25/08/19,180.0,"['email', 'phone']",t,,151.2084847,1.0,1.0,2,1,365,2.9,,22,82,08/12/24,7,4.29,4.14,4.57,4.14,173,162,1.23
13810,20241200000000.0,09/03/16,1.0,['phone'],t,,151.2705305,1.0,1.0,2,2,365,2.0,,25,79,08/12/24,5,4.8,5.0,5.0,4.8,1,0,0.83
13811,20241200000000.0,11/08/15,33.0,"['email', 'phone', 'work_email']",t,,151.19739012405913,1.5,3.0,5,5,365,5.0,,24,84,08/12/24,0,,,,,23,0,
13812,20241200000000.0,02/11/15,1.0,"['email', 'phone']",f,,151.2591752,1.0,1.0,5,1,365,1.1,,16,22,08/12/24,0,,,,,1,1,
13813,20241200000000.0,08/02/14,1.0,"['email', 'phone']",t,,150.99399,2.0,3.0,2,1,90,2.0,,14,23,08/12/24,20,4.85,4.8,5.0,4.85,1,0,3.55
13814,20241200000000.0,15/10/23,18.0,"['email', 'phone']",f,,151.1947,2.0,1.0,1,1,365,8.9,,27,63,08/12/24,8,4.75,4.5,4.88,4.63,18,18,1.45
13815,20241200000000.0,15/10/23,18.0,"['email', 'phone']",f,,151.19392,2.0,1.0,1,1,365,8.9,,0,52,08/12/24,8,4.38,4.38,4.75,4.25,18,18,1.36
13816,20241200000000.0,07/09/20,4.0,"['email', 'phone']",f,,151.22632070797084,1.0,1.0,1,1,30,1.0,,6,19,08/12/24,10,4.9,5.0,5.0,4.9,1,0,1.7
13817,20241200000000.0,08/02/17,1.0,"['email', 'phone']",f,,151.2804112160871,1.0,3.0,2,2,1125,2.0,,3,30,08/12/24,8,4.88,4.75,5.0,5.0,1,0,2.07
13818,20241200000000.0,01/03/20,1.0,"['email', 'phone']",t,,151.1781795430669,1.0,2.0,1,1,365,1.0,,15,72,08/12/24,12,5.0,5.0,5.0,5.0,1,0,2.32
13819,20241200000000.0,21/11/18,56.0,"['email', 'phone', 'work_email']",t,,151.20001,2.0,0.0,90,90,1125,90.0,,30,90,08/12/24,0,,,,,45,0,
13820,20241200000000.0,24/07/12,96.0,"['email', 'phone']",t,,151.32300765318624,,,1,1,7,4.3,,8,68,08/12/24,0,,,,,65,0,
13821,20241200000000.0,07/06/12,1.0,"['email', 'phone', 'work_email']",t,,151.18415713677066,1.0,1.0,1,1,14,1.0,,22,32,08/12/24,21,4.86,4.9,4.9,4.9,1,1,3.58
13822,20241200000000.0,15/10/12,68.0,"['email', 'phone', 'work_email']",t,,151.20299,1.0,0.0,1,1,365,3.0,,5,54,08/12/24,28,4.93,4.93,5.0,4.89,27,0,4.75
13823,20241200000000.0,21/11/23,6.0,"['email', 'phone']",t,,151.1231404,1.0,1.0,2,2,365,2.0,,11,54,08/12/24,2,4.5,4.5,4.0,4.5,5,0,0.33
13824,20241200000000.0,03/09/11,5.0,['phone'],t,,151.2378768,2.0,2.0,7,3,180,6.9,,9,43,08/12/24,3,4.67,4.67,4.67,4.33,5,0,0.57
13825,20241200000000.0,19/05/14,115.0,"['email', 'phone', 'work_email']",t,,151.17848,1.0,1.0,28,3,365,22.3,,27,73,08/12/24,1,5.0,5.0,5.0,5.0,111,0,0.28
13826,20241200000000.0,23/04/21,5.0,"['email', 'phone']",t,,150.6983351,2.5,8.0,2,2,1125,2.1,,30,40,08/12/24,5,4.8,4.8,5.0,5.0,5,0,0.82
13827,20241200000000.0,28/11/21,1.0,['phone'],t,,151.14433,1.0,0.0,4,4,365,4.0,,21,81,08/12/24,0,,,,,1,1,
13828,20241200000000.0,23/04/21,5.0,"['email', 'phone']",t,,150.6733545,2.5,6.0,2,2,365,2.1,,30,88,08/12/24,7,4.71,4.86,4.86,4.71,5,0,1.36
13829,20241200000000.0,31/01/16,40.0,"['email', 'phone', 'work_email']",t,,151.27376,1.0,2.0,2,2,365,3.9,,2,17,08/12/24,6,4.5,5.0,4.83,4.67,37,0,1.22
13830,20241200000000.0,04/05/16,2.0,"['email', 'phone']",f,,151.20252863072042,1.0,1.0,1,1,10,1.0,,22,82,08/12/24,0,,,,,2,2,
13831,20241200000000.0,16/05/15,1.0,"['email', 'phone']",t,,151.3315858468763,1.0,3.0,2,2,365,2.1,,9,43,08/12/24,12,4.92,4.83,5.0,4.42,1,0,2.29
13832,20241200000000.0,21/05/24,1.0,"['email', 'phone']",t,,151.2806937,1.0,2.0,2,1,365,2.0,,2,11,08/12/24,16,4.94,4.75,4.94,4.88,1,0,3.31
