,id,scrape_id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
8190,800422572536179258,20241200000000.0,13467208,24/03/14,t,2.0,2.0,"['email', 'phone']",t,t,Manly,,-33.788067,151.28531937301636,8,2.5,3.0,4.0,$888.00,2,365,2,12,365,1125,3.8,726.1,,t,18,26,37,270,08/12/24,43,17,1,4.93,4.95,4.88,4.93,5.0,4.95,4.84,t,2,2,0,0,2.11
8202,800874712282433130,20241200000000.0,52451504,27/12/15,t,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.88600341,151.2287623556654,6,1.0,3.0,3.0,$478.00,2,365,2,5,1125,1125,2.1,1125.0,,t,19,45,65,66,08/12/24,49,24,1,5.0,4.94,4.94,4.98,5.0,5.0,4.78,f,1,1,0,0,2.43
8204,801048212817585619,20241200000000.0,24874671,15/12/14,t,1.0,1.0,"['email', 'phone']",t,t,Waverley,,-33.8902422,151.2737766,3,1.0,1.0,2.0,$360.00,3,60,1,3,30,90,1.4,59.5,,t,18,48,64,86,08/12/24,39,18,0,4.92,4.85,4.87,4.92,4.97,4.92,4.77,f,1,1,0,0,2.16
8208,792593866696820810,20241200000000.0,81085555,01/07/16,t,6.0,6.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87822,151.22471,4,1.0,1.0,2.0,$173.00,1,90,1,1,1125,1125,1.0,1125.0,,t,3,3,3,3,08/12/24,190,98,4,4.74,4.75,4.85,4.87,4.94,4.82,4.66,t,5,4,1,0,8.05
8209,792644276250733328,20241200000000.0,441235209,19/01/22,t,41.0,43.0,"['email', 'phone']",t,t,Ryde,,-33.7888428,151.0828287,3,1.0,1.0,2.0,$160.00,28,365,28,28,365,365,28.0,365.0,,t,29,59,89,303,08/12/24,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,38,38,0,0,0.11
8210,792648864980434114,20241200000000.0,81085555,01/07/16,t,6.0,6.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87631947,151.22356165399094,2,,1.0,,,1,90,1,2,1125,1125,1.0,1125.0,,t,0,0,0,0,08/12/24,194,83,6,4.76,4.78,4.88,4.92,4.97,4.81,4.69,t,5,4,1,0,8.24
8211,792684823200540380,20241200000000.0,81085555,01/07/16,t,6.0,6.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87792,151.22491,2,1.0,1.0,1.0,$137.00,1,90,1,2,1125,1125,1.0,1125.0,,t,16,40,40,40,08/12/24,164,75,5,4.77,4.76,4.88,4.88,4.93,4.84,4.66,t,5,4,1,0,6.97
8215,801181510458679755,20241200000000.0,491635200,16/12/22,t,1.0,1.0,"['email', 'phone']",t,t,Fairfield,,-33.8654961,150.9119863,4,1.0,2.0,2.0,$136.00,4,365,2,4,365,365,4.0,365.0,,t,6,30,60,60,08/12/24,34,20,2,4.91,4.94,4.94,4.94,4.88,4.53,4.76,f,1,1,0,0,1.58
8216,801330067380002610,20241200000000.0,441235209,19/01/22,t,41.0,43.0,"['email', 'phone']",t,t,Hornsby,,-33.716291,151.1083268,3,,1.0,,,28,365,28,28,365,365,28.0,365.0,,t,0,0,0,0,08/12/24,0,0,0,,,,,,,,f,38,38,0,0,
8217,801514367316148883,20241200000000.0,107294598,14/12/16,t,1.0,1.0,['phone'],t,t,Pittwater,,-33.71111,151.2952,2,1.0,1.0,1.0,$122.00,2,1125,1,2,1125,1125,2.0,1125.0,,t,4,23,53,53,08/12/24,66,41,2,4.89,4.92,4.94,4.94,4.97,4.97,4.89,f,1,0,1,0,2.97
8218,801536304237591876,20241200000000.0,321318434,26/12/19,t,2.0,3.0,"['email', 'phone']",t,t,Pittwater,,-33.6575904,151.3095139,2,1.0,1.0,1.0,$109.00,2,30,2,2,1125,1125,2.0,1125.0,,t,2,19,19,19,08/12/24,58,8,0,4.97,4.97,4.98,5.0,5.0,4.95,4.93,f,2,2,0,0,2.61
8226,793847524285029870,20241200000000.0,106318449,05/12/16,t,3.0,3.0,"['email', 'phone']",t,t,Liverpool,,-33.90831,150.92738,2,1.0,1.0,1.0,$52.00,2,365,2,2,1125,1125,2.0,1125.0,,t,16,36,44,319,08/12/24,51,20,2,4.88,4.92,4.82,4.92,5.0,4.57,4.84,f,3,0,3,0,2.17
8227,793861329786314225,20241200000000.0,493578744,31/12/22,t,3.0,3.0,"['email', 'phone']",t,t,The Hills Shire,,-33.78231416,151.0482291855823,5,2.0,2.0,3.0,$148.00,2,180,2,2,1125,1125,2.0,1125.0,,t,13,41,68,158,08/12/24,37,32,6,4.86,4.92,4.89,4.92,4.97,4.89,4.76,t,3,3,0,0,1.7
8228,793989299094021037,20241200000000.0,493594674,31/12/22,t,1.0,1.0,['phone'],t,t,Waverley,,-33.8916322,151.273153,2,1.0,1.0,1.0,$247.00,1,365,1,4,1125,1125,1.9,1125.0,,t,8,27,38,122,08/12/24,92,37,5,4.85,4.87,4.77,4.9,4.88,4.96,4.76,t,1,1,0,0,3.98
8229,794505797208240961,20241200000000.0,106318449,05/12/16,t,3.0,3.0,"['email', 'phone']",t,t,Liverpool,,-33.90934,150.92813,2,1.0,1.0,1.0,$53.00,2,365,2,2,1125,1125,2.0,1125.0,,t,8,38,45,320,08/12/24,61,29,3,4.8,4.8,4.79,4.87,4.93,4.54,4.8,f,3,0,3,0,2.64
8234,801801618697710096,20241200000000.0,14062878,08/04/14,t,1.0,1.0,"['email', 'phone']",t,t,Rockdale,,-33.94739127,151.13928100369768,2,,1.0,,,1,6,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,08/12/24,28,14,0,4.79,4.89,4.93,4.71,4.79,4.57,4.64,f,1,1,0,0,1.62
8235,801901227596149838,20241200000000.0,306437194,03/11/19,t,1.0,2.0,"['email', 'phone']",t,t,Liverpool,,-33.93164213,150.92411868274212,7,2.0,3.0,4.0,$999.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,25,52,82,82,08/12/24,37,17,0,4.78,4.84,4.7,4.76,4.89,4.59,4.7,f,1,1,0,0,1.68
8239,802264952247349938,20241200000000.0,473890671,08/08/22,t,3.0,3.0,"['email', 'phone']",t,t,Randwick,,-33.92388,151.25061,2,1.0,1.0,1.0,$106.00,1,365,1,1,365,365,1.0,365.0,,t,11,11,11,262,08/12/24,113,70,6,4.75,4.82,4.46,4.88,4.93,4.88,4.72,f,3,1,2,0,5.03
8243,795223613777909024,20241200000000.0,20291744,19/08/14,t,1.0,1.0,"['email', 'phone']",t,t,Manly,,-33.7980677,151.241009,6,1.5,3.0,3.0,$317.00,2,365,2,2,365,365,2.0,365.0,,t,7,12,33,286,08/12/24,63,42,8,4.94,4.89,4.87,4.97,5.0,4.95,4.83,f,1,1,0,0,2.88
8244,795246899405384072,20241200000000.0,493823744,02/01/23,t,2.0,2.0,"['email', 'phone']",t,t,Pittwater,,-33.63613,151.31117,6,2.0,2.0,5.0,"$1,500.00",90,365,90,90,365,365,90.0,365.0,,t,27,57,87,362,08/12/24,0,0,0,,,,,,,,f,2,2,0,0,
8246,795388401463207549,20241200000000.0,493823744,02/01/23,t,2.0,2.0,"['email', 'phone']",t,t,Pittwater,,-33.63651048,151.31006412415786,4,1.0,2.0,3.0,$550.00,90,365,90,90,365,365,90.0,365.0,,t,0,5,5,103,08/12/24,23,12,0,4.96,4.91,4.96,4.91,4.96,5.0,4.7,f,2,2,0,0,0.99
8247,795436831318465156,20241200000000.0,404661572,01/06/21,t,1.0,1.0,"['email', 'phone']",t,t,Waverley,,-33.897199,151.24477096548648,2,1.0,0.0,1.0,$216.00,3,20,3,3,1125,1125,3.0,1125.0,,t,14,44,74,75,08/12/24,32,17,2,4.91,4.94,4.97,4.91,5.0,4.91,4.81,t,1,1,0,0,1.4
8248,795517426496568590,20241200000000.0,441235209,19/01/22,t,41.0,43.0,"['email', 'phone']",t,t,Hornsby,,-33.69951,151.10279,3,1.0,1.0,2.0,$140.00,28,365,28,28,365,365,28.0,365.0,,t,6,36,66,92,08/12/24,4,0,0,4.75,5.0,5.0,5.0,5.0,5.0,4.75,f,38,38,0,0,0.19
8249,795786579245018787,20241200000000.0,2207704,23/04/12,t,3.0,3.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.89302312,151.19145805026244,3,1.0,2.0,2.0,$203.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,12,18,18,237,08/12/24,30,4,0,4.93,4.93,4.77,5.0,4.93,4.87,4.73,f,1,1,0,0,1.31
8251,802462469609238843,20241200000000.0,495627859,11/01/23,t,9.0,9.0,['phone'],t,t,Burwood,,-33.88077,151.1139,4,1.0,1.0,1.0,$154.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,4,4,4,272,08/12/24,53,24,2,4.83,4.92,4.7,4.81,4.92,4.75,4.72,t,2,2,0,0,2.43
8252,802562849747806027,20241200000000.0,166710960,09/01/18,t,2.0,2.0,"['email', 'phone']",t,t,Sydney,,-33.9100476,151.2032627,2,1.0,1.0,2.0,$193.00,2,42,2,2,1125,1125,2.0,1125.0,,t,19,40,40,108,08/12/24,57,33,3,4.93,4.96,4.81,4.95,4.86,4.84,4.79,f,2,2,0,0,2.59
8253,802664256622330616,20241200000000.0,39073497,20/07/15,t,77.0,85.0,"['email', 'phone', 'work_email']",t,t,Hornsby,,-33.60716,151.112514,2,1.0,1.0,2.0,$361.00,90,90,90,90,1125,1125,90.0,1125.0,,t,28,29,29,172,08/12/24,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,0.07
8256,795966149013370469,20241200000000.0,173263432,13/02/18,t,30.0,33.0,"['email', 'phone']",t,t,Manly,,-33.7989958,151.2862356,2,1.0,1.0,1.0,$239.00,2,35,2,4,1125,1125,2.1,1125.0,,t,8,24,39,124,08/12/24,75,48,3,4.91,4.96,4.91,4.59,4.92,5.0,4.79,f,24,24,0,0,3.3
8258,796513045517443870,20241200000000.0,37636399,06/07/15,t,1.0,1.0,['phone'],t,t,Sydney,,-33.88748084,151.19779809778865,2,1.0,1.0,1.0,$161.00,4,1125,4,4,1125,1125,4.0,1125.0,,t,5,7,14,30,08/12/24,45,24,4,4.87,4.96,4.8,4.91,4.96,4.8,4.84,f,1,1,0,0,2.0
8260,796556933985433784,20241200000000.0,92230917,28/08/16,t,1.0,2.0,"['email', 'phone']",t,t,Mosman,,-33.8361276,151.2299843,2,1.0,1.0,1.0,$180.00,1,365,1,1,365,365,1.0,365.0,,t,1,9,13,165,08/12/24,94,58,5,4.95,4.91,4.89,4.99,4.99,4.98,4.9,f,1,1,0,0,4.17
8262,796676934076915578,20241200000000.0,100254087,18/10/16,t,1.0,1.0,"['email', 'phone']",t,t,North Sydney,,-33.82992928,151.21955780951694,2,1.0,1.0,1.0,$330.00,2,30,2,2,30,30,2.0,30.0,,t,29,59,89,90,08/12/24,18,7,0,4.94,4.94,4.72,4.89,4.94,5.0,4.78,f,1,1,0,0,0.8
8264,797232172375757620,20241200000000.0,115444556,08/02/17,t,6.0,6.0,"['email', 'phone']",t,t,Sydney,,-33.8855292,151.2161102,2,1.0,1.0,1.0,$194.00,2,14,1,4,1125,1125,2.1,1125.0,,t,6,16,22,42,08/12/24,84,56,4,4.92,4.89,4.89,4.98,4.96,4.9,4.85,f,6,6,0,0,3.92
8272,803635546872396166,20241200000000.0,352668247,30/06/20,t,20.0,37.0,"['email', 'phone']",t,t,Holroyd,,-33.81702351,150.99246152945034,2,1.0,1.0,1.0,$64.00,4,1125,4,7,1125,1125,4.3,1125.0,,t,27,52,52,52,08/12/24,19,1,1,4.89,4.94,4.83,5.0,5.0,4.89,5.0,f,15,2,13,0,0.85
8273,803771325898412098,20241200000000.0,44869453,22/09/15,t,35.0,42.0,"['email', 'phone']",t,t,Sydney,,-33.89153576,151.19846232876293,5,2.0,2.0,3.0,$317.00,7,365,7,7,365,365,7.0,365.0,,t,30,60,90,91,08/12/24,5,3,0,4.8,5.0,4.4,5.0,4.8,4.8,4.6,f,27,27,0,0,0.22
8274,803952224672422225,20241200000000.0,495957493,13/01/23,t,1.0,2.0,"['email', 'phone']",t,t,North Sydney,,-33.8282733,151.2100848,2,1.0,1.0,1.0,$149.00,3,100,3,14,1125,1125,3.7,1125.0,,t,19,49,79,194,08/12/24,30,14,0,4.87,4.87,4.5,4.93,4.97,4.77,4.77,f,1,0,1,0,1.39
8276,797311662877008271,20241200000000.0,5703113,31/03/13,t,2.0,2.0,"['email', 'phone']",t,t,Warringah,,-33.75440513,151.29349925028697,4,1.0,2.0,2.0,$246.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,4,8,20,259,08/12/24,177,109,8,4.8,4.89,4.88,4.83,4.83,4.92,4.79,t,1,1,0,0,8.05
8278,797400116783135891,20241200000000.0,167139945,11/01/18,t,3.0,3.0,"['email', 'phone', 'work_email']",t,t,Marrickville,,-33.9117204,151.1594181,2,1.0,1.0,1.0,$123.00,2,25,1,2,1125,1125,2.0,1125.0,,t,9,31,45,135,08/12/24,118,62,7,4.74,4.7,4.8,4.81,4.97,4.77,4.62,f,3,3,0,0,5.35
8279,797405718499386949,20241200000000.0,15467924,13/05/14,t,1.0,1.0,"['email', 'phone']",t,t,City Of Kogarah,,-33.99634,151.10516,2,1.0,1.0,1.0,$400.00,1,60,1,1,1125,1125,1.0,1125.0,,t,0,0,27,302,08/12/24,28,10,1,4.93,5.0,4.82,5.0,5.0,5.0,4.93,f,1,1,0,0,1.23
8280,797502764448359285,20241200000000.0,488938951,24/11/22,t,1.0,1.0,"['email', 'phone']",t,t,Camden,,-34.0186429,150.7664006,11,2.0,4.0,6.0,$245.00,3,90,2,3,90,90,3.0,90.0,,t,11,35,65,155,08/12/24,59,27,1,4.97,4.9,4.9,5.0,4.98,4.78,4.78,f,1,1,0,0,2.55
8281,797510812719949146,20241200000000.0,494055470,03/01/23,t,3.0,3.0,"['email', 'phone']",t,t,The Hills Shire,,-33.7852682,150.9986318,2,1.5,1.0,1.0,$85.00,1,500,1,1,500,500,1.0,500.0,,t,1,1,1,1,08/12/24,47,23,3,4.85,4.94,4.96,4.96,4.98,4.87,4.89,t,2,1,1,0,2.07
8283,797581981371513412,20241200000000.0,481862922,02/10/22,t,1.0,2.0,['phone'],t,t,Woollahra,,-33.87783134,151.24337984489767,2,1.0,1.0,1.0,$135.00,2,730,2,2,730,730,2.0,730.0,,t,19,49,79,354,08/12/24,31,20,2,4.71,4.9,4.58,4.94,4.97,4.81,4.65,f,1,1,0,0,1.41
8288,804484305673094488,20241200000000.0,75330882,02/06/16,t,1.0,1.0,"['email', 'phone']",t,t,North Sydney,,-33.82765622,151.20709215111086,2,1.0,1.0,1.0,$159.00,3,5,1,3,5,5,3.0,5.0,,t,7,16,29,92,08/12/24,41,16,3,4.85,4.85,4.76,4.95,4.95,4.61,4.73,f,1,1,0,0,1.81
8291,804864603923436053,20241200000000.0,44869453,22/09/15,t,35.0,42.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.75300208,151.14916961630223,6,2.0,2.0,3.0,$429.00,2,365,2,2,365,365,2.0,365.0,,t,30,60,90,90,08/12/24,10,3,0,4.9,5.0,4.8,4.8,4.7,4.8,4.7,f,27,27,0,0,0.46
8293,805251336776500285,20241200000000.0,9020131,24/09/13,t,1.0,1.0,['phone'],t,t,Manly,,-33.79081856,151.28196149484148,6,2.5,3.0,4.0,$749.00,3,180,3,3,180,180,3.0,180.0,,t,1,3,23,273,08/12/24,14,9,1,5.0,4.93,4.93,4.71,5.0,4.93,4.64,f,1,1,0,0,0.69
8296,797896509520617351,20241200000000.0,54119599,10/01/16,t,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.88398931,151.2117933230932,2,1.0,1.0,2.0,$343.00,2,8,2,2,8,8,2.0,8.0,,t,12,12,12,12,08/12/24,32,16,1,4.97,4.97,5.0,5.0,5.0,5.0,4.94,f,1,1,0,0,1.43
8297,797918227781753842,20241200000000.0,3046924,24/07/12,t,96.0,184.0,"['email', 'phone']",t,t,Pittwater,,-33.6137326,151.3309073,10,4.5,5.0,5.0,"$1,917.00",1,1125,1,7,7,1125,3.5,61.5,,t,20,49,75,350,08/12/24,5,2,0,4.8,5.0,4.8,5.0,5.0,5.0,4.8,f,65,65,0,0,0.22
8299,797974090795884388,20241200000000.0,431500631,11/11/21,t,2.0,2.0,"['email', 'phone']",t,t,Woollahra,,-33.87257992,151.26124761534425,2,1.5,1.0,1.0,$450.00,5,30,5,5,1125,1125,5.0,1125.0,,t,14,14,22,76,08/12/24,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.09
8300,798026830109342004,20241200000000.0,494551653,05/01/23,t,1.0,1.0,"['email', 'phone']",t,t,Burwood,,-33.87919,151.1062,2,1.5,1.0,1.0,$127.00,1,30,1,1,1125,1125,1.0,1125.0,,t,6,36,66,66,08/12/24,74,28,1,4.95,4.95,4.92,4.89,5.0,4.96,4.84,f,1,0,1,0,3.23
8301,798135370131455551,20241200000000.0,16026854,27/05/14,t,63.0,238.0,"['email', 'phone']",t,t,Waverley,,-33.89549139,151.27218445798684,2,,1.0,,,5,90,5,21,1125,1125,15.2,1125.0,,t,0,0,0,0,08/12/24,8,3,0,4.38,4.25,4.75,4.13,4.63,5.0,4.13,f,59,59,0,0,0.36
8304,805255338352998168,20241200000000.0,433064631,22/11/21,t,6.0,6.0,"['email', 'phone']",t,t,North Sydney,,-33.84526135,151.2284104,2,0.0,1.0,1.0,$188.00,2,1125,1,2,1125,1125,1.0,1125.0,,t,25,55,84,359,08/12/24,9,5,0,5.0,4.89,4.67,5.0,4.89,5.0,4.78,t,6,1,4,1,0.4
8312,805958170903396137,20241200000000.0,19809970,10/08/14,t,2.0,4.0,"['email', 'phone']",t,t,Waverley,,-33.89105,151.26163,2,1.0,1.0,1.0,$165.00,2,5,2,2,5,5,2.0,5.0,,t,1,31,38,38,08/12/24,38,17,2,4.92,5.0,4.87,4.97,4.95,4.97,4.87,f,2,1,1,0,1.83
8314,798343724986405378,20241200000000.0,22946523,25/10/14,t,5.0,5.0,"['email', 'phone']",t,t,Ryde,,-33.7790848,151.1092141,2,1.0,1.0,1.0,$85.00,3,365,3,3,365,365,3.0,365.0,,t,0,0,29,301,08/12/24,30,18,3,4.8,4.83,4.67,5.0,5.0,4.87,4.83,f,5,0,5,0,1.29
8318,798933009383520323,20241200000000.0,189269005,12/05/18,t,3.0,3.0,['phone'],t,t,Sydney,,-33.8728572,151.1965391,4,2.0,2.0,2.0,$316.00,2,31,2,2,1125,1125,2.0,1125.0,,t,3,11,24,100,08/12/24,35,18,0,4.8,4.8,4.8,4.66,4.97,4.83,4.77,t,3,3,0,0,1.57
8319,798933662168925202,20241200000000.0,58493643,12/02/16,t,23.0,31.0,"['email', 'phone']",t,t,Warringah,,-33.7387681,151.303092,6,2.0,3.0,3.0,$652.00,3,120,3,5,1125,1125,3.0,1125.0,,t,8,23,53,199,08/12/24,10,7,0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,f,22,22,0,0,0.44
8322,799376734754125050,20241200000000.0,335554136,12/02/20,t,2.0,2.0,['phone'],t,t,North Sydney,,-33.84808,151.21367,6,1.0,2.0,3.0,$383.00,1,365,1,1,365,365,1.0,365.0,,t,1,12,27,184,08/12/24,170,86,6,4.85,4.85,4.83,4.84,4.98,4.96,4.72,t,2,2,0,0,8.5
8323,806632731383073402,20241200000000.0,496629607,17/01/23,t,1.0,1.0,"['email', 'phone']",t,t,Hornsby,,-33.717,151.06503,4,1.0,2.0,2.0,$113.00,1,730,1,1,730,730,1.0,730.0,,t,0,6,16,98,08/12/24,132,58,2,4.83,4.91,4.9,4.89,4.93,4.77,4.86,t,1,1,0,0,5.8
8326,806682419044322742,20241200000000.0,79289594,22/06/16,t,13.0,24.0,"['email', 'phone']",t,t,Sydney,,-33.88750392,151.20791794232784,3,1.0,1.0,1.0,$245.00,4,365,1,4,365,365,4.0,365.0,,t,6,23,37,43,08/12/24,30,10,0,4.97,5.0,4.93,4.87,4.93,4.93,4.77,f,2,2,0,0,1.35
8328,806820527035110311,20241200000000.0,389537816,21/02/21,t,3.0,3.0,"['email', 'phone']",t,t,Sydney,,-33.8599437,151.203112,5,1.0,2.0,4.0,$364.00,2,60,1,3,1125,1125,2.0,1125.0,,t,5,11,22,48,08/12/24,144,65,2,4.9,4.92,4.9,4.97,4.9,4.91,4.82,t,2,2,0,0,6.34
8329,799447522617501184,20241200000000.0,39490146,25/07/15,t,1.0,1.0,"['email', 'phone']",t,t,Pittwater,,-33.65195,151.3159,2,,1.0,,,1,21,1,1,21,21,1.0,21.0,,t,0,0,0,0,08/12/24,172,69,0,4.94,4.93,4.96,4.93,4.97,4.94,4.9,f,1,1,0,0,7.41
8330,799491055197849121,20241200000000.0,321318434,26/12/19,t,2.0,3.0,"['email', 'phone']",t,t,Pittwater,,-33.65769756,151.30927786560673,7,4.0,4.0,4.0,"$1,050.00",14,90,14,14,1125,1125,14.0,1125.0,,t,0,6,23,177,08/12/24,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.17
8331,799593149986464189,20241200000000.0,13045299,12/03/14,t,2.0,2.0,"['email', 'phone']",t,t,Woollahra,,-33.88022396,151.2237394652879,2,1.0,0.0,0.0,$200.00,2,1125,2,7,1125,1125,2.7,1125.0,,t,4,13,25,300,08/12/24,24,14,3,4.88,4.83,4.88,5.0,4.96,4.88,4.67,f,1,1,0,0,1.1
8333,799714448952103256,20241200000000.0,6032854,21/04/13,t,1.0,1.0,"['email', 'phone']",t,t,Warringah,,-33.7140313,151.2982266,2,1.0,1.0,1.0,$117.00,1,730,1,1,730,730,1.0,730.0,,t,6,30,60,240,08/12/24,21,12,4,4.9,4.95,4.95,4.9,4.95,5.0,4.81,f,1,0,1,0,0.98
8341,807391796840770918,20241200000000.0,73460728,23/05/16,t,4.0,4.0,"['email', 'phone']",t,t,Botany Bay,,-33.94212,151.21392,12,2.5,3.0,6.0,"$1,179.00",2,1125,1,21,1125,1125,5.6,1125.0,,t,27,57,87,361,08/12/24,51,20,0,4.98,4.96,4.92,4.94,4.96,4.9,4.84,f,3,3,0,0,2.37
8342,812002817191363851,20241200000000.0,441235209,19/01/22,t,41.0,43.0,"['email', 'phone']",t,t,Ryde,,-33.7888428,151.0828287,7,2.5,3.0,6.0,$330.00,1,365,3,3,180,180,3.0,180.0,,t,0,0,0,0,08/12/24,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,38,38,0,0,0.38
8343,812269047184572144,20241200000000.0,441235209,19/01/22,t,41.0,43.0,"['email', 'phone']",t,t,Hornsby,,-33.71532808,151.10948391652698,5,1.0,2.0,4.0,$236.00,3,365,2,7,999,999,4.9,999.0,,t,18,36,36,36,08/12/24,17,10,0,4.59,4.76,4.82,4.76,4.88,4.71,4.65,t,38,38,0,0,0.77
8344,812438993971135593,20241200000000.0,14458488,19/04/14,t,1.0,1.0,"['email', 'phone']",t,t,Warringah,,-33.77896,151.28743,2,1.0,1.0,1.0,$160.00,1,14,1,1,14,14,1.0,14.0,,t,0,5,28,82,08/12/24,25,21,2,5.0,4.96,5.0,5.0,5.0,4.92,5.0,f,1,0,1,0,1.73
8347,812675311755841021,20241200000000.0,1741798,12/02/12,t,1.0,2.0,"['email', 'phone']",t,t,Warringah,,-33.70555628,151.30311213621763,1,1.0,1.0,1.0,$90.00,5,1125,4,5,1125,1125,5.0,1125.0,,t,14,41,71,319,08/12/24,13,8,1,5.0,5.0,4.92,5.0,5.0,5.0,5.0,f,1,0,1,0,0.6
8352,807758156193041288,20241200000000.0,390039234,25/02/21,t,1.0,1.0,"['email', 'phone']",t,t,Campbelltown,,-34.07437657,150.81462152539072,4,1.0,2.0,2.0,$155.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,9,33,63,323,08/12/24,59,32,1,4.78,4.8,4.75,4.92,4.86,4.73,4.66,f,1,1,0,0,2.6
8353,808244985133252536,20241200000000.0,108083073,22/12/16,t,109.0,115.0,['phone'],t,t,North Sydney,,-33.8359222,151.2049494,2,1.0,1.0,1.0,$280.00,4,365,3,14,365,365,12.6,365.0,,t,26,56,68,343,08/12/24,10,10,0,4.9,4.8,4.9,4.7,4.9,4.6,4.9,f,63,62,1,0,1.06
8354,808260085511793660,20241200000000.0,108083073,22/12/16,t,109.0,115.0,['phone'],t,t,North Sydney,,-33.8361614,151.2049396,2,1.0,1.0,1.0,$287.00,4,365,3,14,365,365,12.6,365.0,,t,29,41,48,323,08/12/24,3,3,0,5.0,5.0,4.33,4.67,5.0,4.67,4.67,f,63,62,1,0,0.32
8355,808262575565056173,20241200000000.0,108083073,22/12/16,t,109.0,115.0,['phone'],t,t,North Sydney,,-33.8361614,151.2049396,2,1.0,1.0,1.0,$220.00,4,365,3,14,365,365,12.6,365.0,,t,18,48,78,353,08/12/24,9,9,0,4.89,4.56,4.89,4.89,4.89,4.78,4.56,f,63,62,1,0,0.95
8356,808265148887761977,20241200000000.0,108083073,22/12/16,t,109.0,115.0,['phone'],t,t,North Sydney,,-33.8361614,151.2049396,4,2.0,2.0,3.0,$298.00,4,365,3,14,365,365,12.6,365.0,,t,16,44,74,349,08/12/24,62,62,1,4.84,4.81,4.9,4.81,4.84,4.76,4.84,f,63,62,1,0,6.55
8358,812903123440616606,20241200000000.0,118036171,25/02/17,t,5.0,5.0,"['email', 'phone']",t,t,Sydney,,-33.87192,151.21624,4,2.5,2.0,3.0,$914.00,30,730,5,30,730,730,26.9,730.0,,t,3,6,23,163,08/12/24,2,0,0,4.5,4.5,4.5,5.0,5.0,5.0,5.0,t,5,5,0,0,0.1
8363,814004416341279022,20241200000000.0,88800829,08/08/16,t,15.0,20.0,"['email', 'phone']",t,t,Sydney,,-33.85945872,151.20402246615183,4,1.5,2.0,3.0,$351.00,4,90,4,10,1125,1125,4.3,1125.0,,t,2,11,14,135,08/12/24,45,23,2,4.89,4.93,4.93,4.96,4.93,4.96,4.8,t,13,13,0,0,2.09
8364,814256938236760786,20241200000000.0,111470115,14/01/17,t,2.0,2.0,"['email', 'phone']",t,t,Waverley,,-33.892483,151.247023,4,1.0,1.0,1.0,$263.00,1,1125,1,2,1125,1125,1.3,1125.0,,t,9,27,35,294,08/12/24,30,13,1,5.0,5.0,4.87,5.0,5.0,4.97,4.83,f,2,2,0,0,1.37
8365,808266529204949534,20241200000000.0,108083073,22/12/16,t,109.0,115.0,['phone'],t,t,North Sydney,,-33.8361614,151.2049396,4,2.0,2.0,3.0,$308.00,4,365,3,14,365,365,12.6,365.0,,t,16,39,69,344,08/12/24,27,27,2,5.0,4.89,4.93,4.96,4.93,5.0,4.89,f,63,62,1,0,3.2
8366,808268372775072661,20241200000000.0,108083073,22/12/16,t,109.0,115.0,['phone'],t,t,North Sydney,,-33.8361614,151.2049396,6,2.0,3.0,4.0,$449.00,4,365,3,14,365,365,12.6,365.0,,t,2,16,46,321,08/12/24,13,13,2,4.77,4.85,4.85,5.0,4.77,4.85,4.69,f,63,62,1,0,1.51
