,id,scrape_id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
8994,877719675244534843,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Ryde,,-33.77952771,151.11216605836532,4,1.0,2.0,3.0,$260.00,2,365,2,2,365,365,2.0,365.0,,t,22,52,82,82,08/12/24,8,4,0,5.0,5.0,5.0,4.88,5.0,5.0,5.0,f,106,106,0,0,0.52
9001,868727930421520295,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Mosman,,-33.82423,151.24929,6,1.0,3.0,4.0,$414.00,3,365,3,21,365,365,14.5,365.0,,t,11,32,62,337,08/12/24,25,15,1,4.52,4.6,4.68,4.92,4.44,4.96,4.32,t,194,194,0,0,1.32
9059,871484457796303378,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Canada Bay,,-33.8675,151.09297,4,2.0,2.0,2.0,$379.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,29,59,89,89,08/12/24,11,4,0,4.64,4.73,4.73,4.91,5.0,4.45,4.64,f,106,106,0,0,0.55
9090,873412388287301016,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.74356,151.13154,2,2.0,1.0,1.0,$58.00,4,365,1,3,365,365,2.9,365.0,,t,20,50,73,73,08/12/24,9,6,1,4.0,4.0,3.89,4.78,4.56,4.11,4.0,t,173,11,162,0,0.47
9091,873412836715399473,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.7445,151.13105,2,3.0,1.0,1.0,$83.00,2,365,1,3,365,365,2.9,365.0,,t,12,42,65,65,08/12/24,9,4,0,4.44,4.22,4.0,4.67,4.67,4.11,4.33,t,173,11,162,0,0.58
9104,874085407538855839,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.75407,151.148922,2,2.0,1.0,1.0,$67.00,2,365,1,3,365,365,2.9,365.0,,t,19,45,75,100,08/12/24,17,11,1,4.35,4.18,3.94,4.41,4.59,4.53,4.29,t,173,11,162,0,0.98
9105,874095547167796162,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Mosman,,-33.83049111,151.24496853730125,4,2.0,2.0,2.0,$217.00,15,365,5,15,1125,1125,11.6,1125.0,,t,0,24,24,91,08/12/24,5,5,0,4.2,4.4,3.4,5.0,4.6,5.0,4.2,t,111,111,0,0,0.66
9106,874100228684714131,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.75513,151.14861,2,2.0,1.0,1.0,$79.00,2,365,1,3,365,365,2.9,365.0,,t,20,50,80,355,08/12/24,11,2,0,4.18,4.45,3.82,4.91,4.73,4.09,4.36,t,173,11,162,0,0.6
9139,893215794380286212,20241200000000.0,138649185,2017-05-07,f,533.0,885.0,"['email', 'phone']",t,t,Sydney,,-33.90829251,151.20257411097722,2,1.0,0.0,1.0,$330.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,26,56,86,361,08/12/24,0,0,0,,,,,,,,f,29,29,0,0,
9144,893275993657587592,20241200000000.0,138649185,2017-05-07,f,533.0,885.0,"['email', 'phone']",t,t,Parramatta,,-33.80737,151.00604,2,1.0,1.0,1.0,$420.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,29,59,89,364,08/12/24,0,0,0,,,,,,,,f,29,29,0,0,
9149,894323297141244395,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.88073,151.25398,9,,5.0,,,1,1125,1,7,7,1125,6.8,886.3,,t,0,0,0,0,08/12/24,1,1,0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,t,179,179,0,0,0.1
9153,883870891812565255,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.8445,151.20049,4,1.0,2.0,2.0,$359.00,3,365,2,21,365,365,13.9,365.0,,t,14,41,71,346,08/12/24,23,15,0,4.35,4.3,4.13,4.39,4.57,4.65,4.17,t,194,194,0,0,1.32
9192,896715037333664505,20241200000000.0,138649185,2017-05-07,f,533.0,885.0,"['email', 'phone']",t,t,Sydney,,-33.864636,151.2081775,2,1.0,1.0,1.0,$499.00,6,365,6,6,365,365,6.0,365.0,,t,21,51,81,356,08/12/24,1,1,0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,f,29,29,0,0,0.11
9207,896987585577013944,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.8880779,151.1968623,2,1.0,0.0,0.0,$168.00,3,365,2,21,365,365,13.9,365.0,,t,11,38,68,343,08/12/24,28,16,2,4.5,4.68,4.82,3.96,4.54,4.64,4.29,t,194,194,0,0,1.51
9220,897439758291369500,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Botany Bay,,-33.92213711,151.1860238420408,4,,2.0,,,2,1125,2,2,1125,1125,2.0,1125.0,,t,30,60,90,91,08/12/24,5,2,0,5.0,5.0,4.6,4.6,5.0,4.8,4.4,f,106,106,0,0,0.27
9228,898102793251258815,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.8009905,151.2956644,4,2.0,2.0,2.0,$750.00,3,365,2,21,365,365,13.9,365.0,,t,14,14,14,261,08/12/24,22,12,3,4.64,4.73,4.55,4.68,4.73,4.86,4.32,f,194,194,0,0,1.29
9230,886881786148290552,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.92687,151.25147,6,3.0,3.0,3.0,$377.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,0,26,301,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
9234,887538172053449955,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.8289282,151.2258661,2,1.0,1.0,1.0,$179.00,3,365,2,21,365,365,13.9,365.0,,t,20,45,75,350,08/12/24,13,4,1,4.0,3.92,4.31,4.54,4.0,4.85,3.85,t,194,194,0,0,0.79
9239,898298483540929165,20241200000000.0,138649185,2017-05-07,f,533.0,885.0,"['email', 'phone']",t,t,Sydney,,-33.866,151.20383,6,2.5,3.0,3.0,$565.00,7,730,7,7,730,730,7.0,730.0,,t,25,55,85,360,08/12/24,1,1,0,1.0,1.0,2.0,4.0,2.0,5.0,1.0,f,29,29,0,0,0.27
9255,899249037460844496,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89751,151.27422,8,3.0,4.0,4.0,$412.00,1,1125,1,5,4,1125,3.6,871.1,,t,6,7,8,228,08/12/24,28,21,1,4.86,4.89,4.71,4.68,4.86,4.93,4.75,t,179,179,0,0,1.73
9262,888245493304307855,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Burwood,,-33.87888,151.1034,6,2.0,2.0,3.0,$181.00,4,365,2,6,365,365,3.5,365.0,,t,21,21,21,21,08/12/24,22,18,0,4.32,4.45,4.23,4.64,4.23,4.82,4.36,t,173,11,162,0,1.2
9265,888573721201796367,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,Mosman,,-33.82175,151.23239,5,2.0,3.0,3.0,$248.00,15,365,5,15,1125,1125,13.0,1125.0,,t,0,3,33,124,08/12/24,4,3,1,4.25,4.25,4.0,4.75,3.5,4.75,4.0,t,111,111,0,0,0.22
9276,900538200212400000,20241200000000.0,138649185,2017-05-07,f,533.0,885.0,"['email', 'phone']",t,t,Sydney,,-33.8752,151.19863,4,2.0,2.0,2.0,$595.00,6,365,6,6,365,365,6.0,365.0,,t,17,47,77,352,08/12/24,0,0,0,,,,,,,,f,29,29,0,0,
9310,902018206882959217,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Botany Bay,,-33.92287,151.18437,4,1.0,1.0,2.0,$274.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,18,48,60,61,08/12/24,6,4,0,4.67,4.83,4.67,4.33,4.83,5.0,4.33,f,106,106,0,0,0.35
9312,902162257946201216,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.8076784,151.2543328,4,,2.0,,,90,365,90,90,90,90,90.0,90.0,,t,0,0,0,0,08/12/24,20,10,0,4.65,4.7,4.7,4.5,4.6,4.9,4.6,t,194,194,0,0,1.14
9346,891722470111658736,20241200000000.0,138649185,2017-05-07,f,533.0,885.0,"['email', 'phone']",t,t,Sydney,,-33.88322,151.19636,4,1.0,2.0,2.0,$472.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,26,56,86,361,08/12/24,0,0,0,,,,,,,,f,29,29,0,0,
9362,892363086087678546,20241200000000.0,138649185,2017-05-07,f,533.0,885.0,"['email', 'phone']",t,t,Randwick,,-33.91352648,151.23904556531937,4,2.0,2.0,2.0,$523.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,26,56,86,361,08/12/24,0,0,0,,,,,,,,f,29,29,0,0,
9449,909320678307794480,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.91224,151.25233,8,2.0,4.0,6.0,$530.00,1,1125,1,7,4,1125,3.7,1049.7,,t,4,4,4,4,08/12/24,8,8,1,4.75,4.75,4.88,4.88,4.88,4.63,4.75,t,179,179,0,0,0.72
9482,914803703362979445,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.92614778,151.2460406772603,6,,3.0,,,90,1125,90,90,3,1125,90.0,863.5,,t,0,0,0,0,08/12/24,10,5,0,4.7,4.7,4.8,5.0,4.6,4.6,4.2,t,179,179,0,0,0.67
9555,922340112412636013,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.94373,151.25828,4,1.0,2.0,2.0,$300.00,3,365,2,21,365,365,13.9,365.0,,t,2,14,22,289,08/12/24,26,10,0,4.38,4.62,4.31,4.42,4.23,4.92,4.23,t,194,194,0,0,1.49
9557,922671264315612694,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.8792301,151.1813628,2,1.0,0.0,0.0,$149.00,3,365,2,21,365,365,14.0,365.0,,t,22,52,82,357,08/12/24,15,9,1,4.27,4.47,4.47,4.13,4.33,4.73,4.27,t,194,194,0,0,0.87
9558,922673265397052390,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.8792301,151.1813628,2,1.0,0.0,0.0,$150.00,3,365,2,21,365,365,13.9,365.0,,t,27,57,87,362,08/12/24,15,10,0,4.2,4.07,4.4,4.2,4.47,4.8,3.93,t,194,194,0,0,0.97
9559,922674336186617281,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.8792301,151.1813628,2,1.0,0.0,0.0,$149.00,3,365,2,21,365,365,13.9,365.0,,t,23,53,83,358,08/12/24,19,12,0,4.58,4.74,4.79,4.37,4.37,5.0,4.58,t,194,194,0,0,1.25
9569,922726034810932904,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Marrickville,,-33.8985473,151.1447759,2,1.0,0.0,1.0,$149.00,3,365,2,4,365,365,3.0,365.0,,t,16,46,76,351,08/12/24,11,10,1,4.82,4.55,4.36,4.64,4.73,4.91,4.82,t,194,194,0,0,0.86
9632,928448480536098610,20241200000000.0,343442154,2020-08-04,f,204.0,827.0,['phone'],t,t,Sydney,,-33.8690146,151.2043704,4,2.0,2.0,2.0,$532.00,2,365,2,21,365,365,11.5,365.0,,t,22,47,47,47,08/12/24,10,9,0,4.1,4.2,3.9,4.8,4.5,4.9,4.0,f,32,32,0,0,0.78
9660,929009391409484490,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.8765919,151.2209069,2,1.0,0.0,0.0,$165.00,3,365,2,21,365,365,13.9,365.0,,t,0,0,0,0,08/12/24,0,0,0,,,,,,,,t,194,194,0,0,
9673,929346467144917876,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,City Of Kogarah,,-33.96148433,151.13724032098918,5,2.0,2.0,3.0,$400.00,2,365,2,2,365,365,2.0,365.0,,t,30,60,90,90,08/12/24,5,2,0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,f,106,106,0,0,0.33
9683,927478899937116793,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.78764,151.2812,6,3.0,3.0,4.0,$694.00,3,365,2,21,365,365,13.9,365.0,,t,13,19,46,321,08/12/24,7,6,0,4.57,4.86,4.86,4.71,4.29,4.57,4.14,t,194,194,0,0,0.53
9684,927517395540409486,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.88349,151.21286,2,1.0,1.0,1.0,$289.00,3,365,2,21,365,365,13.9,365.0,,t,10,40,70,78,08/12/24,24,12,1,4.83,4.83,4.92,4.83,4.79,4.88,4.54,t,194,194,0,0,1.43
9692,927723957196620113,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Lane Cove,,-33.81055,151.17494,3,1.0,2.0,2.0,$206.00,3,365,2,21,365,365,13.9,365.0,,t,14,38,38,105,08/12/24,10,4,1,4.3,4.5,3.9,4.5,4.1,4.6,4.1,t,194,194,0,0,0.6
9715,936047623154360079,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Marrickville,,-33.90557,151.13496,4,2.0,2.0,2.0,$324.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,30,60,90,90,08/12/24,4,4,0,4.75,4.5,4.5,5.0,5.0,4.5,4.5,f,106,106,0,0,0.41
9736,932098739070855996,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.8322967,151.2187592,2,1.0,1.0,1.0,$133.00,15,365,5,15,1125,1125,11.4,1125.0,,t,2,22,30,86,08/12/24,11,9,4,4.82,4.82,4.64,4.45,4.73,4.91,4.64,t,111,111,0,0,0.67
9871,943715603500190084,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.92474154,151.25453634498294,4,,2.0,,,1,1125,1,7,5,1125,4.4,876.1,,t,0,0,0,0,08/12/24,3,3,0,4.67,5.0,5.0,4.33,4.33,5.0,4.33,t,179,179,0,0,0.26
9906,944692214964482321,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Botany Bay,,-33.94398907,151.22544403689267,5,2.0,2.0,3.0,$743.00,5,365,5,5,365,365,5.0,365.0,,t,30,60,90,90,08/12/24,7,4,0,4.57,4.57,4.43,4.57,4.71,4.86,4.29,f,106,106,0,0,0.55
9966,947503992913266964,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Auburn,,-33.82699525,151.07806636974598,4,2.0,2.0,2.0,$195.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,23,53,83,83,08/12/24,7,2,0,4.29,4.14,4.0,5.0,4.86,4.71,4.14,f,106,106,0,0,0.44
9983,954850930135653233,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.89541934,151.21148903863963,6,6.0,1.0,4.0,$377.00,1,1125,1,30,30,1125,23.3,946.4,,t,2,21,51,302,08/12/24,23,15,1,4.91,5.0,4.91,4.96,4.87,4.96,4.65,t,179,179,0,0,1.47
10011,948437524897220252,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Marrickville,,-33.89656,151.17732,6,1.0,3.0,3.0,$339.00,3,365,2,21,365,365,13.9,365.0,,t,10,36,46,46,08/12/24,16,10,1,4.25,4.63,4.19,4.88,4.38,4.88,4.13,t,194,194,0,0,1.07
10014,948890403778304244,20241200000000.0,138649185,2017-05-07,f,533.0,885.0,"['email', 'phone']",t,t,Sydney,,-33.86877,151.20366,2,1.0,1.0,1.0,$600.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,28,58,88,363,08/12/24,0,0,0,,,,,,,,f,29,29,0,0,
10033,948991406599687826,20241200000000.0,138649185,2017-05-07,f,533.0,885.0,"['email', 'phone']",t,t,Sydney,,-33.86352684,151.2026238381715,2,1.0,1.0,1.0,$343.00,7,1125,6,7,13,1125,6.9,1052.0,,t,29,59,89,364,08/12/24,1,1,0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,f,29,29,0,0,0.09
10069,957800814850281279,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Auburn,,-33.82547777,151.07821644959338,4,,2.0,,,2,365,2,2,365,365,2.0,365.0,,t,21,51,81,82,08/12/24,1,0,0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,f,106,106,0,0,0.06
10117,960292254370552815,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.92232011,151.2506508469096,5,1.0,3.0,3.0,$330.00,1,1125,1,4,4,1125,3.4,871.1,,t,7,7,7,212,08/12/24,3,3,0,5.0,5.0,5.0,5.0,5.0,4.33,4.67,t,179,179,0,0,0.27
10167,968721278344589305,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.91667,151.25132,9,,4.0,,,90,1125,90,90,4,1125,90.0,868.6,,t,0,0,0,0,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,179,179,0,0,0.1
10212,969898244874672122,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.91742862,151.26115730865536,6,2.0,3.0,3.0,$377.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,3,5,5,246,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
10240,964080858004557568,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Strathfield,,-33.86259,151.07958,5,1.0,1.0,3.0,$169.00,4,365,3,7,365,365,3.5,365.0,,t,2,29,59,334,08/12/24,10,5,1,4.0,4.3,4.3,4.2,4.2,3.8,4.0,t,173,11,162,0,0.64
10241,964094323534020167,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.74301236,151.1324123508146,1,2.0,1.0,1.0,$44.00,2,365,1,3,365,365,2.9,365.0,,t,14,18,41,41,08/12/24,12,10,1,4.08,4.17,4.25,4.67,4.58,3.75,4.42,t,173,11,162,0,0.77
10242,964102140897120477,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Fairfield,,-33.8823872,150.9595331,2,1.0,1.0,1.0,$45.00,1,89,1,3,89,89,2.9,89.0,,t,19,49,79,94,08/12/24,15,12,1,4.2,4.47,4.2,4.6,4.4,4.4,4.27,t,173,11,162,0,1.08
10277,972615007318629984,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Burwood,,-33.8697553,151.0949345,4,1.0,2.0,2.0,$192.00,3,365,2,21,365,365,13.9,365.0,,t,14,44,74,349,08/12/24,16,11,3,4.44,4.38,4.44,4.63,4.69,4.88,4.19,t,194,194,0,0,1.08
10278,972615146607501478,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Burwood,,-33.8697791,151.0949952,4,1.0,2.0,2.0,$189.00,3,365,2,21,365,365,13.9,365.0,,t,14,44,74,349,08/12/24,8,6,1,4.38,4.38,4.0,4.75,4.88,4.88,4.5,t,194,194,0,0,0.6
10287,965844657809656147,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Lane Cove,,-33.8274582,151.17880067064235,6,2.0,3.0,3.0,$407.00,3,365,3,21,365,365,14.0,365.0,,t,5,17,27,27,08/12/24,6,5,0,4.33,4.5,4.0,3.33,4.33,4.83,4.5,f,194,194,0,0,0.47
10323,974830662224601472,20241200000000.0,343442154,2020-08-04,f,204.0,827.0,['phone'],t,t,Sydney,,-33.8690146,151.2043704,6,1.0,0.0,3.0,$359.00,2,365,2,21,365,365,11.5,365.0,,t,9,32,32,32,08/12/24,18,18,2,4.39,4.33,4.44,4.67,4.67,4.94,4.5,f,32,32,0,0,1.59
10333,983411994179078502,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Parramatta,,-33.8194,151.0062362,2,1.0,1.0,1.0,$159.00,3,365,2,21,365,365,13.9,365.0,,t,17,44,74,349,08/12/24,11,10,1,4.27,4.55,4.55,3.45,4.0,4.91,4.27,t,194,194,0,0,0.81
10337,974988253635063317,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.88872471,151.28286890477546,4,1.0,2.0,3.0,$261.00,1,1125,1,5,2,1125,2.2,860.9,,t,0,0,0,87,08/12/24,5,2,0,4.4,4.4,4.4,4.6,5.0,5.0,4.2,t,179,179,0,0,0.37
10343,983684375012596864,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89662,151.2702,6,3.0,4.0,4.0,$648.00,1,1125,1,21,4,1125,13.5,871.1,,t,9,18,30,284,08/12/24,14,11,1,4.71,4.71,4.93,4.86,4.86,4.71,4.5,t,179,179,0,0,1.05
10345,983764853823605543,20241200000000.0,343442154,2020-08-04,f,204.0,827.0,['phone'],t,t,Waverley,,-33.88804,151.2735261,2,1.0,0.0,1.0,$323.00,2,365,2,21,365,365,11.5,365.0,,t,19,44,44,44,08/12/24,18,18,0,4.44,4.56,4.22,4.83,4.56,4.94,4.44,f,32,32,0,0,1.56
10362,975352790029135251,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.85773,151.20398,6,1.0,3.0,3.0,$553.00,3,365,2,21,365,365,13.9,365.0,,t,5,35,65,340,08/12/24,20,15,0,4.5,4.65,4.25,4.9,4.7,4.95,4.6,t,194,194,0,0,1.38
10365,985007682826361055,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Randwick,,-33.92253,151.22635,4,1.0,2.0,2.0,$250.00,2,365,2,2,365,365,2.0,365.0,,t,28,58,88,89,08/12/24,6,4,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,106,106,0,0,0.41
10404,986572199837161649,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Auburn,,-33.82995687,151.0728644043831,4,2.0,2.0,3.0,$200.00,2,365,2,2,365,365,2.0,365.0,,t,29,59,89,89,08/12/24,15,14,2,4.6,4.8,4.87,4.6,5.0,4.47,4.53,f,106,106,0,0,1.07
10415,987229911198383634,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Parramatta,,-33.807,150.98618,5,2.0,2.0,3.0,$203.00,2,365,2,2,365,365,2.0,365.0,,t,29,59,89,89,08/12/24,7,5,0,5.0,5.0,5.0,5.0,5.0,5.0,4.86,f,106,106,0,0,0.48
10425,977914299635878001,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Auburn,,-33.83258962,151.07243246898477,2,1.0,1.0,2.0,$184.00,2,365,2,2,365,365,2.0,365.0,,t,12,42,72,72,08/12/24,9,8,2,4.89,5.0,5.0,4.67,5.0,5.0,4.56,f,106,106,0,0,0.62
10427,978142948530806013,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.92492,151.25517,2,1.0,1.0,1.0,$189.00,3,365,2,21,365,365,17.9,365.0,,t,3,5,34,309,08/12/24,23,21,3,4.43,4.65,4.48,4.61,4.52,4.78,4.35,t,194,194,0,0,1.66
10451,979340740970128632,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.91694796,151.25833114687248,6,2.0,3.0,4.0,$353.00,90,1125,90,90,5,1125,90.0,876.1,,t,0,0,0,99,08/12/24,5,2,0,4.8,5.0,4.6,5.0,4.6,5.0,4.8,t,179,179,0,0,0.34
10468,988302551324149009,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.88728009,151.26437515646913,4,2.0,2.0,2.0,$403.00,1,1125,1,21,2,1125,12.9,860.9,,t,4,16,16,194,08/12/24,1,1,0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,t,179,179,0,0,0.12
10529,989679231272161997,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Marrickville,,-33.89323,151.14521,6,2.0,3.0,3.0,$571.00,3,365,3,3,365,365,3.0,365.0,,t,26,56,86,86,08/12/24,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,106,106,0,0,0.08
10561,998905716906698618,20241200000000.0,301753450,2019-11-10,f,129.0,168.0,"['email', 'phone']",t,t,Willoughby,,-33.79905,151.18046,5,2.0,2.0,3.0,$265.00,14,365,1,14,365,365,13.9,365.0,,t,18,48,78,79,08/12/24,3,2,0,4.67,4.33,4.67,4.33,4.67,4.67,4.33,f,106,106,0,0,0.23
10571,999168952759126630,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.87211762,151.25281075948385,6,3.0,3.0,3.0,"$1,177.00",1,1125,1,7,7,1125,6.8,883.8,,t,18,43,43,43,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
10593,1000277250388776003,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.8448739,151.2178257,4,1.0,1.0,2.0,$170.00,15,365,5,15,1125,1125,12.1,1125.0,,t,12,38,42,131,08/12/24,7,5,0,4.29,4.43,4.71,4.43,4.43,4.86,4.29,t,111,111,0,0,0.51
