,id,scrape_id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
8400,810487389859600604,20241200000000.0,10221379,2013-11-24,f,1.0,2.0,['phone'],t,t,Leichhardt,,-33.8789155,151.1526750723526,4,2.0,2.0,2.0,$335.00,2,60,2,3,1125,1125,2.1,1125.0,,t,1,1,1,57,08/12/24,38,5,0,4.95,4.97,4.84,4.92,4.89,4.87,4.89,f,1,1,0,0,1.73
8401,810491079618905106,20241200000000.0,137278159,2017-06-27,f,54.0,59.0,"['email', 'phone', 'work_email']",t,t,Camden,,-33.97333574,150.80973790808787,8,2.0,4.0,4.0,$252.00,2,45,2,5,1125,1125,4.0,1125.0,,t,19,49,79,79,08/12/24,19,6,0,4.95,4.95,4.95,4.89,4.89,4.47,4.74,t,37,37,0,0,0.85
8404,811036452568546814,20241200000000.0,497648741,2023-01-23,t,1.0,2.0,"['email', 'phone']",t,t,Manly,,-33.7984414,151.2832745,4,,2.0,,,4,30,4,4,30,30,4.0,30.0,,t,0,0,0,0,08/12/24,21,9,0,4.57,4.67,4.48,4.81,4.76,4.86,4.57,f,1,1,0,0,0.94
8412,816908922111152154,20241200000000.0,32393112,2015-02-05,f,1.0,1.0,"['email', 'phone']",t,t,Leichhardt,,-33.87949949,151.16457770986185,6,,3.0,,,2,365,2,3,365,365,2.0,365.0,,t,1,1,1,1,08/12/24,7,2,0,4.86,4.86,4.86,5.0,4.86,5.0,4.86,f,1,1,0,0,0.35
8415,811111305702330889,20241200000000.0,227034431,2018-11-22,f,1.0,1.0,"['email', 'phone']",f,t,Waverley,,-33.8889063,151.2744792,2,,,,,1,365,1,2,365,365,1.1,365.0,,t,0,0,0,0,08/12/24,77,27,0,4.9,4.88,4.95,4.94,4.92,4.96,4.73,f,1,1,0,0,3.51
8417,811257781881709888,20241200000000.0,474535130,2022-11-08,f,6.0,7.0,"['email', 'phone', 'work_email']",t,t,Holroyd,,-33.82703253,150.9814742,10,1.5,3.0,3.0,$225.00,2,365,1,2,1125,1125,1.5,1125.0,,t,0,17,38,82,08/12/24,16,5,0,4.69,4.69,4.63,4.69,5.0,4.56,4.75,t,6,6,0,0,0.71
8418,811701799685789010,20241200000000.0,474535130,2022-11-08,f,6.0,7.0,"['email', 'phone', 'work_email']",t,t,Holroyd,,-33.82725,150.98229,10,2.0,4.0,3.0,$217.00,2,365,1,2,1125,1125,1.4,1125.0,,t,0,17,38,82,08/12/24,23,6,0,4.7,4.65,4.65,4.91,4.91,4.83,4.57,t,6,6,0,0,1.02
8420,817658834781151953,20241200000000.0,324427830,2020-04-01,t,2.0,4.0,"['email', 'phone']",t,t,City Of Kogarah,,-33.96866,151.10277,6,2.0,2.0,3.0,$170.00,1,365,1,1,365,365,1.0,365.0,,t,13,43,55,55,08/12/24,97,29,1,4.92,4.92,4.91,4.88,4.98,4.86,4.79,f,2,2,0,0,4.31
8422,817692709329547299,20241200000000.0,326403594,2020-11-01,t,41.0,54.0,"['email', 'phone']",t,t,Auburn,,-33.8479985,151.0597867,6,2.0,3.0,4.0,$239.00,4,730,3,7,5,1125,4.0,1079.7,,t,16,46,73,333,08/12/24,39,7,1,4.95,4.92,5.0,4.87,5.0,4.97,4.77,f,41,41,0,0,1.74
8423,817845697015539712,20241200000000.0,6808761,2013-08-06,t,2.0,4.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.84548055,151.2829108143827,10,,4.0,,,7,30,7,7,30,30,7.0,30.0,,t,0,0,0,0,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.09
8425,817931843543765324,20241200000000.0,181937894,2018-02-04,f,2.0,3.0,"['email', 'phone']",t,f,Warringah,,-33.73623366,151.21809544217228,12,2.5,5.0,5.0,$990.00,2,365,2,4,365,365,2.1,365.0,,t,17,45,75,350,08/12/24,0,0,0,,,,,,,,f,2,2,0,0,
8426,818123958260334120,20241200000000.0,371115048,2020-08-10,f,29.0,36.0,"['email', 'phone']",t,t,Waverley,,-33.890533,151.270212,10,2.0,3.0,6.0,$698.00,2,1125,2,4,1125,1125,2.1,1125.0,,t,9,29,52,321,08/12/24,66,34,1,4.71,4.8,4.62,4.91,4.8,4.94,4.48,f,26,26,0,0,3.03
8427,818445400002206330,20241200000000.0,185783910,2018-04-23,f,52.0,86.0,"['email', 'phone']",t,t,Canada Bay,,-33.8608433,151.1395687,6,2.5,3.0,3.0,$313.00,2,90,2,21,90,90,13.6,90.0,,t,12,36,63,338,08/12/24,17,11,0,4.47,4.53,4.76,4.94,4.82,4.41,4.24,t,50,50,0,0,0.78
8430,823450573391453999,20241200000000.0,526140891,2023-07-16,f,123.0,268.0,"['email', 'phone']",t,t,Pittwater,,-33.6242751,151.3341672,6,2.0,3.0,4.0,$580.00,2,1125,2,5,3,1125,3.1,162.6,,t,8,24,51,289,08/12/24,39,21,0,3.97,3.85,3.85,4.74,4.49,4.38,3.72,t,9,9,0,0,1.79
8432,823600631118363046,20241200000000.0,500418194,2023-10-02,f,1.0,1.0,['phone'],t,t,Botany Bay,,-33.94302,151.21277,10,2.0,3.0,1.0,$711.00,1,365,1,1,365,365,1.0,365.0,,t,23,53,83,358,08/12/24,4,4,1,4.0,4.0,3.75,4.0,4.5,4.25,4.0,f,1,1,0,0,0.39
8434,818568254084055155,20241200000000.0,140718477,2017-07-16,t,3.0,5.0,"['email', 'phone']",t,t,Hunters Hill,,-33.82826,151.14038,5,2.0,3.0,3.0,$495.00,4,30,4,4,30,30,4.0,30.0,,t,2,32,55,91,08/12/24,34,21,0,4.97,4.94,4.85,4.97,4.94,4.91,4.94,f,1,1,0,0,1.8
8438,819326595051661662,20241200000000.0,3832480,2012-10-10,f,1.0,3.0,"['email', 'phone', 'work_email']",t,t,Hurstville,,-33.96387155,151.10805112424262,2,1.5,1.0,1.0,$199.00,70,70,70,70,70,70,70.0,70.0,,t,22,22,29,119,08/12/24,10,5,0,5.0,5.0,5.0,5.0,5.0,4.8,4.9,f,1,1,0,0,0.48
8441,819696291202981043,20241200000000.0,34972221,2015-04-06,f,1.0,1.0,['phone'],f,t,Pittwater,,-33.61598602,151.3177952170372,8,,4.0,,,5,30,5,5,30,30,5.0,30.0,,t,22,52,82,357,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
8443,824087347832961387,20241200000000.0,34390331,2015-05-27,f,1.0,2.0,"['email', 'phone']",t,t,Leichhardt,,-33.86737,151.16806,4,2.5,2.0,2.0,$750.00,5,30,5,5,30,30,5.0,30.0,,t,28,58,88,89,08/12/24,1,0,0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,f,1,1,0,0,0.05
8445,824289069222575939,20241200000000.0,441235209,2022-01-19,t,41.0,43.0,"['email', 'phone']",t,t,Hornsby,,-33.71702107,151.10932136338508,3,,1.0,,,28,365,28,28,365,365,28.0,365.0,,t,0,0,0,0,08/12/24,2,1,0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,f,38,38,0,0,0.14
8446,824381730111817606,20241200000000.0,299373816,2019-01-10,t,1.0,1.0,['phone'],t,t,Manly,,-33.79473132,151.28355261595678,4,1.5,2.0,2.0,$311.00,2,1125,2,7,1125,1125,2.3,1125.0,,t,1,13,29,35,08/12/24,96,59,4,4.86,4.94,4.88,4.88,4.97,4.94,4.8,t,1,1,0,0,4.4
8447,824577934165089068,20241200000000.0,488300555,2022-11-19,f,3.0,6.0,"['email', 'phone']",t,t,Campbelltown,,-33.97406286,150.81323182704017,10,2.5,4.0,5.0,$211.00,2,365,1,2,1125,1125,2.0,1125.0,,t,0,0,0,13,08/12/24,42,26,2,4.26,4.36,4.02,4.83,4.62,4.55,4.26,f,3,3,0,0,1.99
8448,819756685458603813,20241200000000.0,25823986,2015-08-01,t,1.0,3.0,"['email', 'phone']",t,t,Parramatta,,-33.8057094,151.00960259970685,4,2.5,2.0,2.0,$350.00,21,70,7,21,1125,1125,20.8,1125.0,,t,0,0,0,239,08/12/24,9,7,1,4.89,5.0,4.44,5.0,5.0,4.78,4.89,t,1,1,0,0,0.58
8450,819781170644137836,20241200000000.0,17306208,2014-06-26,t,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.85909,151.20336,6,2.0,3.0,3.0,$535.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,12,13,22,279,08/12/24,79,38,5,4.9,4.89,4.85,4.99,4.99,4.97,4.86,t,1,1,0,0,3.62
8451,819799870251617142,20241200000000.0,182371699,2018-04-04,f,1.0,1.0,"['email', 'phone']",t,t,The Hills Shire,,-33.67560543,150.93724633820733,13,,5.0,,,3,1125,3,3,1125,1125,3.0,1125.0,,t,8,10,10,10,08/12/24,8,7,0,5.0,5.0,5.0,4.88,5.0,4.75,4.88,f,1,1,0,0,0.47
8454,819891180580290534,20241200000000.0,27671246,2015-12-02,t,5.0,11.0,"['email', 'phone']",t,t,Canada Bay,,-33.86818,151.11459,4,2.0,2.0,2.0,$462.00,2,365,2,5,1125,1125,2.1,1125.0,,t,0,21,36,38,08/12/24,14,4,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,5,2,3,0,0.64
8457,824587700165010074,20241200000000.0,488300555,2022-11-19,f,3.0,6.0,"['email', 'phone']",t,t,Blacktown,,-33.72140438,150.8599542906348,9,2.5,4.0,5.0,$174.00,2,60,2,2,365,365,2.0,365.0,,t,18,46,76,161,08/12/24,55,32,4,4.64,4.6,4.44,4.93,4.84,4.8,4.53,f,3,3,0,0,2.56
8461,825217209674273269,20241200000000.0,500730365,2023-12-02,f,1.0,1.0,"['email', 'phone']",t,t,Strathfield,,-33.862756,151.082675,5,2.0,2.0,5.0,$189.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,90,08/12/24,36,2,0,4.75,4.67,4.64,4.66,4.83,4.78,4.67,f,1,1,0,0,1.65
8462,820408547859791572,20241200000000.0,185970720,2018-04-23,f,1.0,2.0,"['email', 'phone']",t,t,Sydney,,-33.8705999,151.1978426,4,2.0,2.0,2.0,$529.00,2,365,1,2,365,365,2.0,365.0,,t,15,44,73,252,08/12/24,34,18,3,4.71,4.68,4.91,4.97,4.56,4.94,4.5,t,1,1,0,0,1.63
8470,821117981936728686,20241200000000.0,48529730,2015-08-11,f,1.0,2.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.0474415,151.1308581597395,6,2.0,3.0,3.0,$337.00,5,365,3,3,365,365,3.0,365.0,,t,7,13,13,38,08/12/24,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.07
8473,825578010612016599,20241200000000.0,39996501,2015-07-30,f,2.0,2.0,"['email', 'phone']",t,t,Leichhardt,,-33.87619,151.17265,6,,3.0,,,4,14,4,4,1125,1125,4.0,1125.0,,,0,0,0,0,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
8474,825633794892650674,20241200000000.0,16357713,2014-04-06,f,0.0,0.0,"['email', 'phone']",t,t,Mosman,,-33.82667156,151.23401333579963,6,2.0,3.0,4.0,$684.00,7,365,7,7,365,365,7.0,365.0,,t,7,32,32,32,08/12/24,1,0,0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,f,75,75,0,0,0.05
8475,825827616893713952,20241200000000.0,6065091,2013-04-23,f,1.0,1.0,"['email', 'phone']",t,t,Botany Bay,,-33.94146442,151.20310215582242,4,2.5,3.0,3.0,$610.00,7,14,7,7,14,14,7.0,14.0,,t,14,14,38,38,08/12/24,3,0,0,5.0,5.0,4.67,5.0,5.0,4.67,5.0,f,1,1,0,0,0.15
8477,825945736687251014,20241200000000.0,160914285,2017-01-12,,18.0,26.0,"['email', 'phone']",t,t,Ryde,,-33.78903237,151.0784733857298,6,2.0,2.0,2.0,$226.00,90,365,90,90,1125,1125,90.0,1125.0,,t,30,60,90,365,08/12/24,0,0,0,,,,,,,,t,9,5,4,0,
8480,821237435130629893,20241200000000.0,197777419,2018-06-24,f,1.0,1.0,"['email', 'phone']",t,f,Sutherland Shire,,-34.03510803,151.10734440386295,8,,4.0,,,90,1125,3,90,1125,1125,88.2,1125.0,,t,1,9,9,9,08/12/24,8,2,0,5.0,4.88,5.0,4.88,5.0,4.88,4.88,f,1,1,0,0,0.39
8482,821321777106701850,20241200000000.0,11213082,2014-11-01,t,3.0,3.0,"['email', 'phone']",t,t,Manly,,-33.79022,151.27524,9,3.5,5.0,6.0,"$1,250.00",7,365,7,7,365,365,7.0,365.0,,t,14,44,65,340,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,3,0,0,0.09
8483,821342495979013547,20241200000000.0,475059232,2022-08-15,f,8.0,24.0,"['email', 'phone']",t,t,Penrith,,-33.79614,150.74128,14,2.5,4.0,5.0,$378.00,2,365,2,2,365,365,2.0,365.0,,t,12,35,62,212,08/12/24,36,24,1,4.31,4.33,4.22,4.69,4.78,4.69,4.17,t,8,8,0,0,1.79
8484,821344767426224691,20241200000000.0,499942275,2023-07-02,t,1.0,1.0,['phone'],t,t,Warringah,,-33.78035,151.29186,6,2.0,3.0,3.0,"$1,413.00",3,365,3,3,365,365,3.0,365.0,,t,17,41,55,329,08/12/24,20,13,1,5.0,5.0,4.95,4.95,5.0,4.95,4.95,f,1,1,0,0,0.99
8486,821405206164514942,20241200000000.0,394638299,2021-03-29,f,1.0,1.0,"['email', 'phone']",t,t,Warringah,,-33.70606,151.30158,9,3.0,5.0,5.0,"$1,100.00",2,21,6,6,21,21,6.0,21.0,,t,16,46,76,351,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
8489,826312341108310060,20241200000000.0,444663044,2022-11-02,f,12.0,24.0,"['email', 'phone']",t,t,Sydney,,-33.89038,151.19754,5,1.5,3.0,3.0,$311.00,3,365,3,6,1125,1125,4.1,1125.0,,t,1,18,39,298,08/12/24,21,11,0,4.76,4.81,4.67,4.9,4.76,4.81,4.57,f,12,12,0,0,0.98
8491,826518629418668389,20241200000000.0,501013692,2023-02-14,f,1.0,1.0,"['email', 'phone']",f,t,Liverpool,,-33.90619,150.85684,12,2.0,4.0,9.0,$350.00,2,365,1,2,1125,1125,2.0,1125.0,,t,3,24,43,297,08/12/24,52,29,2,4.65,4.58,4.67,4.92,4.85,4.75,4.62,f,1,1,0,0,2.41
8495,822062879690906480,20241200000000.0,13042780,2014-11-03,f,1.0,1.0,"['email', 'phone']",t,t,Randwick,,-33.92066897,151.23553706009125,2,,1.0,,,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,0,0,0,08/12/24,3,2,0,5.0,5.0,5.0,5.0,4.67,4.67,5.0,f,1,1,0,0,0.2
8497,822183831929383071,20241200000000.0,500117819,2023-08-02,t,1.0,1.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.78614605,151.17848519649928,2,1.5,1.0,1.0,$195.00,3,365,3,5,365,365,3.0,365.0,,t,24,44,44,293,08/12/24,24,11,1,4.88,4.92,4.96,4.79,4.88,4.88,4.83,f,1,1,0,0,1.09
8498,822185928572263211,20241200000000.0,441235209,2022-01-19,t,41.0,43.0,"['email', 'phone']",t,t,Hornsby,,-33.71702774,151.1074591318033,5,,2.0,,,28,365,28,28,365,365,28.0,365.0,,t,0,0,0,0,08/12/24,0,0,0,,,,,,,,f,38,38,0,0,
8501,826760375371459627,20241200000000.0,218683294,2018-03-10,f,9.0,17.0,"['email', 'phone']",t,t,Pittwater,,-33.59275,151.31921,8,,4.0,,,90,180,90,90,180,180,90.0,180.0,,t,8,38,68,249,08/12/24,0,0,0,,,,,,,,f,9,9,0,0,
8502,826854857257924554,20241200000000.0,493578744,2022-12-31,t,3.0,3.0,"['email', 'phone']",t,t,Parramatta,,-33.82743341,151.01098658819342,6,2.5,2.0,4.0,$234.00,2,30,2,2,1125,1125,2.0,1125.0,,t,9,33,63,63,08/12/24,0,0,0,,,,,,,,f,3,3,0,0,
8504,827005416275937635,20241200000000.0,3046924,2012-07-24,t,96.0,184.0,"['email', 'phone']",t,t,Manly,,-33.79264264,151.28581200160613,6,2.5,3.0,4.0,"$1,198.00",1,1125,1,7,7,1125,5.8,59.0,,t,18,48,63,337,08/12/24,5,4,0,4.6,4.8,5.0,5.0,5.0,5.0,4.4,f,65,65,0,0,0.4
8505,827066117662563797,20241200000000.0,485147891,2022-10-26,f,2.0,6.0,"['email', 'phone']",t,t,Ashfield,,-33.8860175,151.1296911,7,2.0,3.0,5.0,$283.00,1,365,1,3,1125,1125,1.2,1125.0,,t,20,39,50,128,08/12/24,32,23,1,4.69,4.66,4.5,4.84,4.78,4.81,4.69,t,2,2,0,0,1.9
8507,822624518621978237,20241200000000.0,490297843,2022-05-12,f,4.0,6.0,"['email', 'phone']",t,t,Penrith,,-33.71972,150.72764,9,2.5,4.0,5.0,$192.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,6,13,24,106,08/12/24,34,17,4,4.53,4.35,4.62,4.82,4.74,4.68,4.44,f,4,4,0,0,1.6
8508,822627541220554576,20241200000000.0,14573210,2014-04-22,f,18.0,25.0,"['email', 'phone']",t,t,Sydney,,-33.89052084,151.2053532956301,2,,,,,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,08/12/24,3,2,0,4.33,4.33,4.33,5.0,4.67,5.0,3.67,t,9,1,8,0,0.14
8512,823354047691861327,20241200000000.0,491502169,2022-12-15,f,1.0,2.0,"['email', 'phone']",t,t,Canterbury,,-33.90770693,151.10323573954372,7,,3.0,,,90,365,90,90,1125,1125,90.0,1125.0,,t,0,0,0,74,08/12/24,34,17,0,4.5,4.38,4.18,4.68,4.68,4.56,4.32,f,1,1,0,0,1.56
8513,823354058274912736,20241200000000.0,108083073,2016-12-22,t,109.0,115.0,['phone'],t,t,Sydney,,-33.87829976,151.2125356930282,4,2.0,2.0,3.0,$348.00,4,365,3,14,365,365,12.6,365.0,,t,23,53,83,358,08/12/24,154,95,3,4.66,4.66,4.62,4.66,4.77,4.77,4.56,f,63,62,1,0,7.16
8515,827087821854715587,20241200000000.0,70852926,2016-07-05,f,3.0,3.0,"['email', 'phone']",t,t,Woollahra,,-33.86951648,151.25058781637443,2,,,,,90,365,90,90,365,365,90.0,365.0,,t,0,0,0,0,08/12/24,3,0,0,4.33,4.67,4.67,5.0,4.67,5.0,4.0,f,2,1,1,0,0.14
8517,827094318054093762,20241200000000.0,16026854,2014-05-27,t,63.0,238.0,"['email', 'phone']",t,t,Sydney,,-33.89547,151.21468,4,2.0,2.0,3.0,$285.00,21,90,21,21,90,90,21.0,90.0,,t,0,0,23,24,08/12/24,3,2,0,4.67,4.67,5.0,5.0,5.0,5.0,4.67,f,59,59,0,0,0.23
8518,827126938879010275,20241200000000.0,501138444,2023-02-15,f,1.0,1.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.0802578,151.1571834,10,4.0,5.0,5.0,"$1,567.00",1,1125,1,3,1125,1125,2.3,1125.0,,t,16,37,64,335,08/12/24,11,5,0,5.0,5.0,4.82,5.0,5.0,5.0,4.82,f,1,1,0,0,0.54
8520,827198915644202699,20241200000000.0,106318449,2016-05-12,t,3.0,3.0,"['email', 'phone']",t,t,Liverpool,,-33.9086841,150.92686669572075,2,1.5,1.0,1.0,$52.00,2,365,2,2,365,365,2.0,365.0,,t,1,11,30,295,08/12/24,40,30,4,4.78,4.88,4.8,4.98,4.98,4.53,4.8,f,3,0,3,0,1.86
8521,827214009065704645,20241200000000.0,137278159,2017-06-27,f,54.0,59.0,"['email', 'phone', 'work_email']",t,t,Parramatta,,-33.81765,151.0457,4,2.0,2.0,2.0,$148.00,2,45,2,5,1125,1125,4.0,1125.0,,t,22,52,82,82,08/12/24,28,15,1,4.57,4.57,4.64,4.82,4.75,4.68,4.54,t,37,37,0,0,1.32
8523,827341589110289276,20241200000000.0,158830147,2017-11-15,t,2.0,2.0,"['email', 'phone']",t,t,Botany Bay,,-33.9509013,151.2055591,8,2.5,4.0,4.0,$477.00,1,90,1,2,1125,1125,1.4,1125.0,,t,8,38,68,68,08/12/24,37,20,1,4.97,4.97,4.95,4.97,5.0,4.89,4.95,f,2,2,0,0,2.06
8525,835231914323443695,20241200000000.0,217507442,2018-09-26,t,4.0,4.0,"['email', 'phone']",t,t,Waverley,,-33.8870769,151.2836068,7,1.5,3.0,5.0,$415.00,3,365,3,3,365,365,3.0,365.0,,t,3,9,20,283,08/12/24,26,17,1,4.96,4.88,5.0,4.96,4.85,5.0,4.69,f,1,1,0,0,1.23
8528,835626462534027406,20241200000000.0,481193320,2022-09-26,f,26.0,31.0,"['email', 'phone']",t,t,Waverley,,-33.8816709,151.27896742698366,4,,2.0,,,90,365,90,90,1125,1125,90.0,1125.0,,t,0,0,0,0,08/12/24,0,0,0,,,,,,,,t,17,16,1,0,
8529,835651701176554763,20241200000000.0,502959855,2023-02-26,t,1.0,1.0,"['email', 'phone']",t,t,Bankstown,,-33.918596,151.0374017,6,2.0,2.0,3.0,$220.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,2,21,38,98,08/12/24,26,13,1,4.88,5.0,4.88,4.88,5.0,4.73,4.73,f,1,1,0,0,1.25
8530,835685131909373938,20241200000000.0,484007325,2022-10-17,f,1.0,1.0,"['email', 'phone']",f,t,Waverley,,-33.89148861,151.2532934434986,1,2.0,2.0,2.0,$220.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,26,56,86,361,08/12/24,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.11
8531,835685204818195187,20241200000000.0,22709347,2014-10-19,f,1.0,1.0,"['email', 'phone']",t,t,Warringah,,-33.7568227,151.2619563,6,2.0,3.0,4.0,$300.00,4,60,5,5,1125,1125,5.0,1125.0,,t,2,2,26,26,08/12/24,12,5,0,4.83,4.92,4.67,5.0,4.92,4.83,4.83,f,1,1,0,0,0.56
8533,827553654759073817,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.90649296,151.25089328735456,9,4.0,5.0,6.0,"$1,130.00",1,1125,1,10,10,1125,9.7,896.4,,t,10,23,23,23,08/12/24,0,0,0,,,,,,,,t,179,179,0,0,
8535,827699065638012316,20241200000000.0,95214788,2016-09-15,,45.0,84.0,"['email', 'phone', 'work_email']",t,t,Pittwater,,-33.65911862,151.32081737144543,7,3.0,4.0,4.0,$715.00,1,365,1,3,365,365,1.0,365.0,,t,6,6,6,22,08/12/24,4,2,0,5.0,5.0,4.75,4.75,5.0,5.0,4.5,f,28,27,1,0,0.19
8537,827769385465996110,20241200000000.0,41215678,2015-11-08,f,33.0,111.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.88574,151.24595,8,4.5,4.0,4.0,"$2,500.00",90,365,90,90,365,365,90.0,365.0,,t,30,60,90,365,08/12/24,0,0,0,,,,,,,,f,23,23,0,0,
8539,827936076121411865,20241200000000.0,4233612,2012-11-24,t,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.872836,151.2297794,6,,3.0,,,3,90,3,3,90,90,3.0,90.0,,t,0,0,0,1,08/12/24,31,13,0,4.81,4.81,4.68,4.87,4.81,4.97,4.68,f,1,1,0,0,1.53
8540,828356523706256610,20241200000000.0,457666854,2022-05-05,f,7.0,16.0,"['email', 'phone']",t,t,City Of Kogarah,,-33.9604058,151.1367924,6,2.0,3.0,3.0,$265.00,3,365,1,3,1125,1125,2.9,1125.0,,t,7,30,60,114,08/12/24,67,37,2,4.51,4.63,4.37,4.63,4.34,4.61,4.36,t,7,7,0,0,3.05
8545,836061279099121129,20241200000000.0,484473459,2022-10-21,f,78.0,111.0,"['email', 'phone']",t,t,Auburn,,-33.82693,151.07795,4,2.0,2.0,2.0,$234.00,2,365,1,5,365,365,4.4,365.0,,t,10,31,53,53,08/12/24,28,12,1,4.71,4.68,4.79,4.71,4.82,4.79,4.64,f,53,53,0,0,1.37
8546,836106040469173832,20241200000000.0,10982120,2014-03-01,t,5.0,10.0,"['email', 'phone']",t,t,Waverley,,-33.89689203,151.2431143172735,10,4.5,5.0,5.0,"$6,325.00",3,365,3,3,365,365,3.0,365.0,,t,9,27,55,330,08/12/24,0,0,0,,,,,,,,t,4,4,0,0,
8548,837111278813590884,20241200000000.0,15739069,2014-05-19,f,115.0,120.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.8183105,151.2154123,5,2.0,3.0,3.0,$382.00,15,365,5,15,365,365,12.8,365.0,,t,7,37,67,158,08/12/24,3,2,0,4.67,4.67,5.0,5.0,4.67,4.67,4.33,f,111,111,0,0,0.22
8550,837213464830388657,20241200000000.0,74870553,2016-05-30,f,2.0,2.0,"['email', 'phone']",t,t,Manly,,-33.78860295,151.28176764279863,6,,3.0,,,90,90,1,90,1125,1125,84.0,1125.0,,t,0,0,0,0,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
8551,837280736639161077,20241200000000.0,438859699,2022-04-01,f,1.0,1.0,"['email', 'phone']",t,t,Leichhardt,,-33.85221268,151.18213566627043,6,3.0,3.0,4.0,"$1,200.00",5,30,5,5,30,30,5.0,30.0,,t,17,42,42,286,08/12/24,0,0,0,,,,,,,,f,1,1,0,0,
8552,837306497854232431,20241200000000.0,41358564,2015-08-13,t,2.0,9.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.08089643,151.1549384866813,9,2.5,4.0,6.0,"$1,170.00",2,30,2,2,30,30,2.0,30.0,,t,1,15,44,305,08/12/24,18,15,1,5.0,4.94,5.0,5.0,5.0,5.0,4.94,f,2,2,0,0,1.24
8554,828578233324547611,20241200000000.0,73902691,2016-05-25,f,1.0,1.0,"['email', 'phone']",t,t,Warringah,,-33.78633,151.25288,10,3.5,5.0,6.0,"$1,000.00",7,16,7,7,16,16,7.0,16.0,,t,5,9,9,9,08/12/24,3,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.15
8555,828721885161263213,20241200000000.0,224220887,2018-04-11,f,3.0,3.0,"['email', 'phone']",t,t,Bankstown,,-33.94764281,151.0205170195443,2,2.0,1.0,1.0,$74.00,2,365,2,2,365,365,2.0,365.0,,t,24,54,84,359,08/12/24,16,9,1,4.88,4.81,4.75,5.0,4.81,4.88,4.75,f,3,0,3,0,0.75
8558,829008982222349419,20241200000000.0,14573210,2014-04-22,f,18.0,25.0,"['email', 'phone']",t,t,Sydney,,-33.8884,151.20912,2,,,,,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,08/12/24,4,0,0,3.25,4.25,3.0,4.5,4.25,4.5,3.0,t,9,1,8,0,0.19
8559,829140809347618866,20241200000000.0,485147891,2022-10-26,f,2.0,6.0,"['email', 'phone']",t,t,Canterbury,,-33.91972,151.10372,10,2.0,4.0,7.0,$285.00,2,365,1,2,1125,1125,2.0,1125.0,,t,7,29,54,141,08/12/24,32,25,1,4.66,4.69,4.63,4.91,4.84,4.25,4.69,t,2,2,0,0,2.0
