,id,scrape_id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
10253,964640020443302826,20241200000000.0,163353408,2017-12-19,f,1.0,1.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.04808036,151.15497266829658,2,,1.0,,,2,365,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,08/12/24,7,3,0,4.86,4.71,4.86,5.0,5.0,4.86,4.86,t,1,1,0,0,0.45
10263,972181428423119674,20241200000000.0,8504099,2013-08-29,f,3.0,10.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87254,151.22242,2,1.0,1.0,1.0,$221.00,2,365,2,7,1125,1125,5.4,1125.0,,t,20,41,41,41,08/12/24,69,55,3,4.72,4.78,4.61,4.87,4.86,4.77,4.67,t,3,3,0,0,4.75
10269,965038317082197080,20241200000000.0,118024588,2017-02-25,f,1.0,3.0,"['email', 'phone', 'work_email']",t,t,Pittwater,,-33.65101595,151.3176438883606,2,1.0,1.0,1.0,$145.00,1,28,1,1,1125,1125,1.0,1125.0,,t,6,32,32,32,08/12/24,90,69,8,4.74,4.7,4.93,4.83,4.94,4.77,4.58,t,1,1,0,0,5.9
10274,972308810576770146,20241200000000.0,437779839,2021-12-28,t,2.0,2.0,"['email', 'phone']",t,t,Hurstville,,-33.9524792,151.0607138,8,2.5,4.0,4.0,$339.00,3,21,3,3,1125,1125,3.0,1125.0,,t,12,26,44,106,08/12/24,25,23,2,5.0,4.92,4.96,5.0,4.96,4.84,4.96,t,2,2,0,0,1.79
10277,972615007318629984,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Burwood,,-33.8697553,151.0949345,4,1.0,2.0,2.0,$192.00,3,365,2,21,365,365,13.9,365.0,,t,14,44,74,349,08/12/24,16,11,3,4.44,4.38,4.44,4.63,4.69,4.88,4.19,t,194,194,0,0,1.08
10278,972615146607501478,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Burwood,,-33.8697791,151.0949952,4,1.0,2.0,2.0,$189.00,3,365,2,21,365,365,13.9,365.0,,t,14,44,74,349,08/12/24,8,6,1,4.38,4.38,4.0,4.75,4.88,4.88,4.5,t,194,194,0,0,0.6
10281,972691261983063316,20241200000000.0,226913216,2018-11-21,f,56.0,69.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87908,151.21289,2,1.0,1.0,1.0,$200.00,90,365,90,90,1125,1125,90.0,1125.0,,t,30,60,90,181,08/12/24,0,0,0,,,,,,,,t,45,45,0,0,
10286,965803164864237296,20241200000000.0,139218958,2017-08-07,,89.0,216.0,"['email', 'phone']",t,t,Sydney,,-33.91744,151.1993,6,2.0,2.0,3.0,$222.00,1,365,2,21,365,365,17.9,365.0,,t,17,47,77,258,08/12/24,17,17,1,4.94,4.88,4.76,4.94,5.0,4.88,4.88,t,69,51,18,0,1.49
10290,974173910517136176,20241200000000.0,452169297,2022-03-31,,23.0,24.0,"['email', 'phone']",t,t,Sydney,,-33.88141,151.20132,3,1.0,1.0,2.0,$230.00,4,365,4,4,365,365,4.0,365.0,,t,7,15,16,16,08/12/24,12,9,0,4.67,4.67,4.5,4.58,4.42,4.83,4.67,t,8,8,0,0,0.9
10302,974308501425275058,20241200000000.0,10374968,2013-02-12,t,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Marrickville,,-33.9012241,151.1660535595531,6,2.0,3.0,3.0,$621.00,2,1125,2,3,1125,1125,2.0,1125.0,,t,23,51,77,164,08/12/24,20,17,1,5.0,5.0,5.0,5.0,5.0,4.95,4.95,t,1,1,0,0,1.5
10307,974389021579678903,20241200000000.0,136560957,2017-06-23,f,54.0,66.0,"['email', 'phone']",t,t,Sydney,,-33.9058985,151.209046,6,2.0,3.0,3.0,$289.00,2,365,2,3,1125,1125,2.1,1125.0,,t,19,45,45,45,08/12/24,18,6,0,4.67,4.78,4.33,4.78,4.94,4.94,4.56,t,32,32,0,0,1.24
10313,973688037568783450,20241200000000.0,473933729,2022-08-08,t,17.0,48.0,"['email', 'phone']",t,t,Liverpool,,-33.91513185,150.92183862601058,8,2.0,3.0,4.0,$186.00,3,365,2,7,365,365,4.3,365.0,,t,8,24,44,110,08/12/24,44,36,2,4.84,4.91,4.84,4.93,4.93,4.8,4.86,t,8,5,3,0,2.91
10317,982639373029193527,20241200000000.0,55145096,2016-01-18,f,1.0,4.0,"['email', 'phone']",t,t,Rockdale,,-33.94117841,151.14377768404077,3,1.0,1.0,1.0,$265.00,2,90,2,2,90,90,2.0,90.0,,t,9,27,57,147,08/12/24,15,10,0,5.0,5.0,5.0,4.93,5.0,4.8,4.93,t,1,1,0,0,1.03
10324,982804283837543909,20241200000000.0,40174489,2015-01-08,t,1.0,1.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.08217424,151.1440308128105,4,1.0,2.0,2.0,$246.00,1,1125,1,4,1125,1125,1.0,1125.0,,t,11,30,58,332,08/12/24,52,49,5,5.0,5.0,4.96,4.96,4.98,4.94,4.88,t,1,1,0,0,3.59
10328,982971583726553340,20241200000000.0,102654411,2016-06-11,f,3.0,6.0,"['email', 'phone']",t,t,Hornsby,,-33.71080722,151.09761346442585,11,3.5,5.0,5.0,$240.00,1,365,1,2,365,365,1.1,365.0,,t,20,40,55,109,08/12/24,28,23,2,4.71,4.61,4.71,4.89,4.96,4.93,4.68,t,3,3,0,0,2.15
10333,983411994179078502,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Parramatta,,-33.8194,151.0062362,2,1.0,1.0,1.0,$159.00,3,365,2,21,365,365,13.9,365.0,,t,17,44,74,349,08/12/24,11,10,1,4.27,4.55,4.55,3.45,4.0,4.91,4.27,t,194,194,0,0,0.81
10337,974988253635063317,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.88872471,151.28286890477546,4,1.0,2.0,3.0,$261.00,1,1125,1,5,2,1125,2.2,860.9,,t,0,0,0,87,08/12/24,5,2,0,4.4,4.4,4.4,4.6,5.0,5.0,4.2,t,179,179,0,0,0.37
10338,974997840990156865,20241200000000.0,139096199,2017-07-07,f,1.0,2.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.0464635,151.1507388,5,1.0,2.0,3.0,$256.00,1,365,1,1,365,365,1.0,365.0,,t,10,40,50,78,08/12/24,74,56,2,4.73,4.81,4.91,4.86,4.95,4.8,4.68,t,1,1,0,0,5.1
10343,983684375012596864,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89662,151.2702,6,3.0,4.0,4.0,$648.00,1,1125,1,21,4,1125,13.5,871.1,,t,9,18,30,284,08/12/24,14,11,1,4.71,4.71,4.93,4.86,4.86,4.71,4.5,t,179,179,0,0,1.05
10344,983725392888826652,20241200000000.0,136560957,2017-06-23,f,54.0,66.0,"['email', 'phone']",t,t,Auburn,,-33.84763374,151.07416345044243,6,2.0,2.0,3.0,$346.00,2,365,2,3,365,365,2.2,365.0,,t,25,52,76,76,08/12/24,55,44,5,4.65,4.73,4.56,4.76,4.87,4.91,4.6,t,32,32,0,0,3.81
10349,975085566774907034,20241200000000.0,21238958,2014-12-09,f,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.89590161,151.20921112271336,2,1.0,1.0,1.0,$199.00,2,10,1,2,10,10,2.0,10.0,,t,8,21,29,76,08/12/24,32,21,3,4.94,4.88,4.97,4.84,4.94,4.94,4.84,t,1,1,0,0,2.14
10350,975192869318116168,20241200000000.0,217704281,2018-09-28,f,1.0,1.0,['phone'],t,t,Blacktown,,-33.72108154,150.9293562750737,8,2.0,4.0,5.0,$389.00,2,365,2,2,365,365,2.0,365.0,,t,6,35,58,134,08/12/24,39,38,0,4.74,4.74,4.69,4.79,4.87,4.79,4.69,t,1,1,0,0,3.09
10355,984437578328137275,20241200000000.0,226913216,2018-11-21,f,56.0,69.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.86803,151.2041,4,,2.0,,,4,365,4,4,365,365,4.0,365.0,,t,0,0,0,0,08/12/24,14,14,1,4.36,4.71,4.64,4.71,4.5,4.93,4.57,t,45,45,0,0,1.43
10362,975352790029135251,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.85773,151.20398,6,1.0,3.0,3.0,$553.00,3,365,2,21,365,365,13.9,365.0,,t,5,35,65,340,08/12/24,20,15,0,4.5,4.65,4.25,4.9,4.7,4.95,4.6,t,194,194,0,0,1.38
10363,975526413804718817,20241200000000.0,6746746,2013-05-06,f,28.0,35.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87797684,151.22672650610153,2,1.0,1.0,1.0,$326.00,7,365,5,7,365,365,7.0,365.0,,t,7,36,51,321,08/12/24,17,14,0,4.41,4.47,4.35,4.29,4.18,4.65,3.82,t,24,24,0,0,1.21
10373,975697280878051091,20241200000000.0,381106640,2020-12-21,f,5.0,8.0,"['email', 'phone']",t,t,Sydney,,-33.8732503,151.223206,2,1.0,1.0,1.0,$206.00,1,1125,1,2,99,99,1.0,99.0,,t,27,57,87,254,08/12/24,14,14,0,4.0,4.21,4.36,4.36,3.93,4.36,3.93,t,3,0,3,0,1.32
10374,975708320603819860,20241200000000.0,381106640,2020-12-21,f,5.0,8.0,"['email', 'phone']",t,t,Sydney,,-33.8732503,151.223206,2,,1.0,,,1,1125,1,2,99,99,1.0,99.0,,t,28,58,88,255,08/12/24,0,0,0,,,,,,,,t,3,0,3,0,
10375,975716289351029781,20241200000000.0,381106640,2020-12-21,f,5.0,8.0,"['email', 'phone']",t,t,Sydney,,-33.8732503,151.223206,2,1.0,1.0,1.0,$222.00,1,1125,1,2,99,99,1.0,99.0,,t,28,58,88,255,08/12/24,52,48,0,4.08,3.92,3.98,4.25,4.06,4.5,3.94,t,3,0,3,0,3.58
10377,975924783583536726,20241200000000.0,23959499,2014-11-20,t,1.0,2.0,"['email', 'phone']",t,t,Sydney,,-33.87272111,151.22405100479048,2,1.0,1.0,1.0,$217.00,2,365,1,2,365,365,2.0,365.0,,t,4,8,15,16,08/12/24,48,45,2,4.92,5.0,4.98,4.98,5.0,4.94,4.94,t,1,1,0,0,3.77
10382,985216682760800539,20241200000000.0,296623833,2019-09-21,f,7.0,25.0,"['email', 'phone']",t,t,Burwood,,-33.88195,151.10519,2,0.5,1.0,1.0,$88.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,08/12/24,12,12,2,4.42,4.42,4.33,4.58,4.5,4.5,4.33,t,3,1,2,0,1.19
10388,985876296757653016,20241200000000.0,5215877,2013-02-24,,78.0,84.0,"['email', 'phone']",t,t,Manly,,-33.80328,151.28817,6,1.0,2.0,3.0,$236.00,2,365,1,2,365,365,2.0,365.0,,t,3,12,32,32,08/12/24,25,22,2,4.44,4.44,4.44,4.68,4.76,4.76,4.12,t,64,64,0,0,1.88
10390,976386680097717456,20241200000000.0,169795871,2018-01-24,f,62.0,217.0,"['email', 'phone', 'work_email']",t,t,Strathfield,,-33.86490788,151.08223111055304,4,2.0,2.0,3.0,$227.00,5,365,1,5,365,365,5.0,365.0,,t,18,48,78,79,08/12/24,12,7,1,4.5,4.67,4.5,4.25,4.5,4.58,4.42,t,35,33,2,0,0.81
10393,976545391193997498,20241200000000.0,4089104,2012-07-11,t,13.0,14.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.8885501,151.278175,5,1.0,2.0,4.0,$445.00,1,730,1,4,1125,1125,3.7,1125.0,,t,9,33,63,222,08/12/24,92,74,7,4.85,4.84,4.83,4.95,4.96,4.97,4.77,t,13,13,0,0,6.26
10398,985963561262124069,20241200000000.0,308018824,2019-07-11,f,24.0,33.0,"['email', 'phone']",t,t,Fairfield,,-33.8979417,150.9362645,6,1.0,1.0,4.0,$168.00,2,90,1,2,1125,1125,2.0,1125.0,,t,24,54,84,84,08/12/24,9,8,1,4.67,4.67,4.89,4.44,4.67,4.78,4.56,t,23,21,1,1,0.69
10401,986424834895337456,20241200000000.0,277740518,2019-07-20,f,12.0,51.0,"['email', 'phone']",t,t,Sydney,,-33.8749951,151.2190097,2,1.0,1.0,1.0,$265.00,2,100,2,21,100,100,9.5,100.0,,t,0,0,16,107,08/12/24,17,11,0,4.82,4.94,4.94,4.76,4.88,4.82,4.65,t,9,9,0,0,1.2
10402,986501620275580965,20241200000000.0,339797336,2020-02-03,t,15.0,16.0,"['email', 'phone']",t,t,Sydney,,-33.87982678,151.1929900199175,2,1.0,1.0,1.0,$214.00,2,30,2,3,30,1125,2.1,203.4,,t,5,18,18,18,08/12/24,7,7,0,4.86,5.0,5.0,4.86,5.0,4.86,4.86,t,11,10,1,0,0.62
10403,986511813158575399,20241200000000.0,10061993,2013-11-16,,2.0,2.0,"['email', 'phone']",t,t,Manly,,-33.7963135,151.2864861,2,1.0,1.0,1.0,$191.00,2,185,2,21,1125,1125,10.1,1125.0,,t,4,13,23,216,08/12/24,54,46,8,4.94,4.93,4.98,4.87,5.0,4.98,4.87,t,1,1,0,0,4.03
10412,986746654023868985,20241200000000.0,25123504,2014-12-23,t,5.0,8.0,"['email', 'phone']",t,t,Sydney,,-33.87837,151.21162,2,1.0,1.0,1.0,$190.00,5,365,4,21,1125,1125,14.6,1125.0,,t,13,28,28,256,08/12/24,36,32,1,4.92,4.94,4.89,4.92,5.0,4.97,4.75,t,5,5,0,0,2.52
10416,987274956943645144,20241200000000.0,73424741,2016-05-22,t,4.0,4.0,"['email', 'phone']",t,t,Manly,,-33.78811293,151.2843219358358,6,2.0,3.0,3.0,"$1,000.00",3,365,1,2,365,365,2.0,365.0,,t,4,25,37,38,08/12/24,14,13,0,5.0,5.0,5.0,5.0,5.0,5.0,4.93,t,1,1,0,0,1.02
10418,987751485555726997,20241200000000.0,507980899,2023-03-31,t,1.0,1.0,['phone'],t,t,Sydney,,-33.87078423,151.22800810488658,4,2.0,2.0,2.0,$734.00,90,1125,3,3,1125,1125,3.0,1125.0,,t,16,36,40,115,08/12/24,25,18,3,4.96,4.96,4.92,4.92,5.0,5.0,4.84,t,1,1,0,0,1.78
10419,987867026344062995,20241200000000.0,484802746,2022-10-23,f,4.0,4.0,"['email', 'phone']",t,t,Sydney,,-33.8572212,151.2023052,5,1.5,2.0,4.0,$333.00,2,90,2,3,1125,1125,2.3,1125.0,,t,7,31,61,215,08/12/24,68,61,3,4.78,4.84,4.82,4.75,4.93,4.93,4.74,t,2,2,0,0,4.83
10426,978072007105450185,20241200000000.0,87469972,2016-02-08,f,1.0,8.0,"['email', 'phone']",t,t,Ku-Ring-Gai,,-33.73982085,151.1011164897904,2,1.0,1.0,1.0,$240.00,90,365,90,90,365,365,90.0,365.0,,t,30,60,90,270,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
10427,978142948530806013,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.92492,151.25517,2,1.0,1.0,1.0,$189.00,3,365,2,21,365,365,17.9,365.0,,t,3,5,34,309,08/12/24,23,21,3,4.43,4.65,4.48,4.61,4.52,4.78,4.35,t,194,194,0,0,1.66
10429,978491584193898699,20241200000000.0,21151187,2014-09-09,f,33.0,35.0,"['email', 'phone']",t,t,Sydney,,-33.8757176,151.2213421811062,2,1.0,0.0,1.0,"$1,400.00",1,1125,1,21,7,1125,3.0,1102.5,,t,8,38,65,66,08/12/24,9,8,0,4.33,4.33,3.78,4.56,4.89,5.0,4.0,t,32,29,3,0,0.63
10430,978526210352846821,20241200000000.0,131865000,2017-05-25,f,1.0,1.0,['phone'],f,t,Auburn,,-33.8483483,151.0736514,2,1.0,1.0,1.0,$206.00,2,365,2,2,365,365,2.0,365.0,,t,11,36,55,85,08/12/24,17,12,0,4.59,4.71,4.53,4.65,4.94,4.88,4.82,t,1,1,0,0,1.27
10434,978643325179195995,20241200000000.0,514615789,2023-05-13,t,6.0,6.0,"['email', 'phone']",t,t,Sydney,,-33.8602935,151.2031133,4,1.0,2.0,3.0,$323.00,90,365,2,90,365,365,72.3,365.0,,t,21,51,74,74,08/12/24,35,26,3,4.86,5.0,4.86,4.94,4.97,4.89,4.71,t,6,6,0,0,2.4
10435,978839725646230667,20241200000000.0,521865218,2023-06-25,t,1.0,1.0,"['email', 'phone']",f,t,Hornsby,,-33.61498336,151.20464809972933,5,1.0,2.0,2.0,$501.00,2,365,1,2,1125,1125,2.0,1125.0,,t,12,31,60,130,08/12/24,28,28,3,4.82,4.82,4.61,4.86,4.96,5.0,4.57,t,1,1,0,0,2.46
10440,979288914173495065,20241200000000.0,1387801,2011-09-11,f,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Willoughby,,-33.79691,151.20674,8,3.0,4.0,4.0,$843.00,4,365,4,4,365,365,4.0,365.0,,t,11,41,71,251,08/12/24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,0.83
10447,988047542970661162,20241200000000.0,5215877,2013-02-24,,78.0,84.0,"['email', 'phone']",t,t,Manly,,-33.80316,151.2895,4,1.0,1.0,2.0,$200.00,2,365,1,5,365,365,2.0,365.0,,t,2,14,36,36,08/12/24,19,12,0,4.63,4.63,4.63,4.95,4.95,4.95,4.26,t,64,64,0,0,1.34
10448,988125732931834871,20241200000000.0,444663044,2022-11-02,f,12.0,24.0,"['email', 'phone']",t,t,Randwick,,-33.9407,151.23518,4,2.0,2.0,2.0,$246.00,3,365,3,6,365,365,4.9,365.0,,t,19,33,41,112,08/12/24,8,7,0,4.75,4.88,4.88,4.88,4.75,4.75,4.75,t,12,12,0,0,0.57
10451,979340740970128632,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Randwick,,-33.91694796,151.25833114687248,6,2.0,3.0,4.0,$353.00,90,1125,90,90,5,1125,90.0,876.1,,t,0,0,0,99,08/12/24,5,2,0,4.8,5.0,4.6,5.0,4.6,5.0,4.8,t,179,179,0,0,0.34
10454,979594684177944284,20241200000000.0,536931158,2023-09-13,f,1.0,1.0,"['email', 'phone']",t,t,Lane Cove,,-33.81249039,151.16008535027504,10,4.0,5.0,5.0,"$1,200.00",90,365,90,90,365,365,90.0,365.0,,t,30,60,90,270,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
10455,979800006184365414,20241200000000.0,4295000,2012-01-12,t,2.0,2.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87516,151.2167,3,1.0,1.0,1.0,$251.00,2,120,1,2,120,120,2.0,120.0,,t,3,12,33,148,08/12/24,60,45,3,4.85,4.87,4.7,4.9,4.95,4.92,4.82,t,1,1,0,0,4.02
10456,979898691665042642,20241200000000.0,8379064,2013-08-25,t,1.0,2.0,"['email', 'phone', 'work_email']",t,t,Botany Bay,,-33.95104,151.19965,1,1.0,2.0,2.0,$81.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,10,30,60,150,08/12/24,22,17,0,4.86,4.95,4.68,4.95,4.95,4.64,4.73,t,1,0,1,0,1.53
10457,979901687843361951,20241200000000.0,137278159,2017-06-27,f,54.0,59.0,"['email', 'phone', 'work_email']",t,t,Hornsby,,-33.76248,151.0503,10,2.5,5.0,5.0,$271.00,2,45,2,5,1125,1125,4.0,1125.0,,t,19,46,76,76,08/12/24,21,20,2,4.86,4.76,4.95,4.9,4.9,4.86,4.62,t,37,37,0,0,1.45
10461,980007294966665255,20241200000000.0,14573210,2014-04-22,f,18.0,25.0,"['email', 'phone']",t,t,Sydney,,-33.88078423,151.21200301650114,2,,,,,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,08/12/24,11,2,0,4.18,4.18,3.82,4.73,4.91,4.82,4.36,t,9,1,8,0,0.74
10463,980078478763239834,20241200000000.0,481193320,2022-09-26,f,26.0,31.0,"['email', 'phone']",t,t,Marrickville,,-33.9106935,151.1759495,4,,2.0,,,1,365,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,08/12/24,7,3,0,4.71,4.71,4.29,5.0,4.43,4.86,4.29,t,17,16,1,0,0.48
10468,988302551324149009,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.88728009,151.26437515646913,4,2.0,2.0,2.0,$403.00,1,1125,1,21,2,1125,12.9,860.9,,t,4,16,16,194,08/12/24,1,1,0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,t,179,179,0,0,0.12
10469,988320208562607897,20241200000000.0,139218958,2017-08-07,,89.0,216.0,"['email', 'phone']",t,t,Blacktown,,-33.6898846,150.8842515,10,3.5,5.0,5.0,$277.00,1,365,1,7,365,365,4.4,365.0,,t,16,26,56,202,08/12/24,10,6,0,4.7,4.9,4.7,5.0,5.0,4.6,4.8,t,69,51,18,0,0.7
10475,980569417952478515,20241200000000.0,39022046,2015-07-20,t,1.0,3.0,['phone'],t,t,Pittwater,,-33.6662315,151.3117032,2,1.0,1.0,1.0,$314.00,90,365,90,90,365,365,90.0,365.0,,t,14,39,61,151,08/12/24,42,36,2,4.88,4.83,4.98,4.9,5.0,4.93,4.69,t,1,1,0,0,2.93
10480,980929567341460124,20241200000000.0,205900081,2018-07-29,f,2.0,3.0,"['email', 'phone', 'work_email']",t,t,Ryde,,-33.81742898,151.10385620761497,4,1.0,2.0,2.0,$197.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,19,34,53,226,08/12/24,26,16,2,4.62,4.73,4.69,4.65,4.58,4.42,4.5,t,2,2,0,0,1.78
10491,988804707452505475,20241200000000.0,481193320,2022-09-26,f,26.0,31.0,"['email', 'phone']",t,t,Warringah,,-33.73013765,151.2670519091655,8,,4.0,,,7,365,7,7,365,365,7.0,365.0,,t,0,0,0,0,08/12/24,3,3,0,5.0,5.0,4.67,5.0,4.33,4.67,5.0,t,17,16,1,0,0.25
10496,981757028677298164,20241200000000.0,102654411,2016-06-11,f,3.0,6.0,"['email', 'phone']",t,t,Hornsby,,-33.71105,151.0968,8,2.0,3.0,3.0,$173.00,1,365,1,1,365,365,1.0,365.0,,t,20,40,55,55,08/12/24,12,12,2,4.5,4.25,4.33,4.83,4.58,4.58,4.33,t,3,3,0,0,1.08
10503,990174788294059829,20241200000000.0,38519657,2015-07-15,t,1.0,1.0,"['email', 'phone']",t,t,Hornsby,,-33.6871056,151.11386796369894,2,1.0,1.0,1.0,$77.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,1,8,29,104,08/12/24,49,49,8,4.98,4.98,4.96,4.9,5.0,4.96,5.0,t,1,0,1,0,5.02
10504,990283406325982429,20241200000000.0,137278159,2017-06-27,f,54.0,59.0,"['email', 'phone', 'work_email']",t,t,Rockdale,,-34.00217,151.13361,10,4.0,5.0,6.0,$356.00,2,45,2,5,1125,1125,4.0,1125.0,,t,16,41,71,71,08/12/24,15,13,0,4.53,4.6,4.27,4.8,4.93,4.6,4.4,t,37,37,0,0,1.08
10508,989375044188711630,20241200000000.0,230094235,2018-10-12,,15.0,19.0,"['email', 'phone']",t,t,Canada Bay,,-33.8250163,151.087226,5,2.0,3.0,4.0,$267.00,2,300,2,2,1125,1125,2.0,1125.0,,t,8,32,55,56,08/12/24,54,44,0,4.5,4.65,4.54,4.52,4.93,4.78,4.66,t,7,7,0,0,4.05
10514,989508294880949381,20241200000000.0,101139031,2016-10-24,f,75.0,330.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.84788,151.20569,2,1.0,1.0,1.0,$206.00,2,45,1,4,45,45,2.1,45.0,,t,19,22,45,126,08/12/24,36,28,4,4.81,4.97,4.83,4.83,4.92,5.0,4.69,t,66,66,0,0,2.49
10515,990310727501841688,20241200000000.0,344263536,2020-04-20,f,46.0,160.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.08066855,151.1566214923517,10,3.0,4.0,6.0,$580.00,2,1125,2,5,2,1125,2.2,152.6,,t,21,39,67,307,08/12/24,13,12,0,3.85,3.85,3.69,4.62,4.38,4.62,3.46,t,2,2,0,0,1.03
10525,989510169760153580,20241200000000.0,69555651,2016-04-29,t,12.0,12.0,"['email', 'phone']",t,t,Sydney,,-33.87574,151.2255889,2,1.0,0.0,1.0,$181.00,1,365,1,3,365,365,2.3,365.0,,t,6,14,44,135,08/12/24,20,13,1,4.9,4.85,4.85,5.0,4.9,5.0,4.7,t,12,12,0,0,1.4
10527,989633986389277959,20241200000000.0,539181474,2023-09-27,t,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.863542,151.207876,2,1.0,1.0,1.0,$285.00,1,365,2,5,365,365,3.0,365.0,,t,0,10,15,15,08/12/24,10,10,0,4.9,4.8,4.9,4.8,4.7,4.9,4.8,t,1,1,0,0,0.88
10531,989958164861077262,20241200000000.0,6628709,2013-05-29,f,1.0,3.0,"['email', 'phone']",t,t,Warringah,,-33.74665703,151.22141584768772,2,,1.0,,,90,100,90,90,1125,1125,90.0,1125.0,,t,0,0,0,0,08/12/24,9,9,0,4.11,4.22,4.33,4.78,4.44,4.11,3.78,t,1,1,0,0,0.79
10533,998272058557192713,20241200000000.0,510253670,2023-04-16,t,3.0,3.0,"['email', 'phone']",t,t,Bankstown,,-33.90125,151.05457,2,1.5,1.0,1.0,$67.00,1,60,1,1,60,60,1.0,60.0,,t,20,50,80,260,08/12/24,20,15,1,4.7,4.7,4.7,4.75,4.7,4.4,4.6,t,3,0,3,0,1.46
10539,992182452215707078,20241200000000.0,101139031,2016-10-24,f,75.0,330.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87401,151.19744,4,1.0,1.0,2.0,$190.00,2,180,1,4,180,180,2.1,180.0,,t,20,41,68,189,08/12/24,31,22,6,4.87,4.9,4.87,4.81,4.9,4.84,4.84,t,66,66,0,0,2.15
10540,992186381001104148,20241200000000.0,101139031,2016-10-24,f,75.0,330.0,"['email', 'phone', 'work_email']",t,t,Marrickville,,-33.90522,151.17449,4,1.0,2.0,2.0,$207.00,3,45,1,4,45,45,2.1,45.0,,t,12,14,14,14,08/12/24,4,4,0,4.75,4.75,5.0,4.75,4.75,4.75,4.75,t,66,66,0,0,0.35
10543,998367284715996436,20241200000000.0,541056450,2023-09-10,t,1.0,1.0,"['email', 'phone']",t,t,Bankstown,,-33.94845,151.025,6,1.0,3.0,3.0,$141.00,90,365,2,3,1125,1125,2.9,1125.0,,t,20,50,80,170,08/12/24,32,29,0,4.66,4.69,4.53,4.97,4.81,4.56,4.72,t,1,1,0,0,2.43
10545,998578480568981743,20241200000000.0,10860147,2013-12-28,t,1.0,1.0,"['email', 'phone']",t,t,Warringah,,-33.70818433,151.30408888087422,6,1.0,3.0,3.0,$507.00,2,1125,2,3,1125,1125,2.0,1125.0,,t,11,31,50,164,08/12/24,22,22,2,5.0,4.95,4.95,5.0,5.0,5.0,4.95,t,1,1,0,0,1.89
